,id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.isActive,away.venue.id,away.logo,away.conferenceId,away.alternateColor,season,status.type.altDetail,groups.id,groups.name,groups.shortName,groups.isConference,tournamentId
0,320282737,s:40~l:41~e:320282737~c:320282737,2012-01-28T21:00Z,3065,True,False,True,False,[],2012-01-28T21:00Z,0,N/A,1922,Winthrop Coliseum,Rock Hill,SC,6100.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2737,s:40~l:41~t:2737,Winthrop,Eagles,WIN,Winthrop Eagles,Winthrop,9e0b0e,fdb41e,True,1922,https://a.espncdn.com/i/teamlogos/ncaa/500/2737.png,6,2272,s:40~l:41~t:2272,High Point,Panthers,HP,High Point Panthers,High Point,b0b7bc,True,7116,https://a.espncdn.com/i/teamlogos/ncaa/500/2272.png,6,ebebeb,2012,,,,,,
0,320282711,s:40~l:41~e:320282711~c:320282711,2012-01-28T21:00Z,3639,True,False,True,False,[],2012-01-28T21:00Z,0,N/A,1972,University Arena (MI),Kalamazoo,MI,5421.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2711,s:40~l:41~t:2711,Western Michigan,Broncos,WMU,Western Michigan Broncos,W Michigan,B59966,bfa979,True,1972,https://a.espncdn.com/i/teamlogos/ncaa/500/2711.png,14,193,s:40~l:41~t:193,Miami (OH),Redhawks,M-OH,Miami (OH) Redhawks,Miami (OH),a4000c,True,2134,https://a.espncdn.com/i/teamlogos/ncaa/500/193.png,14,f0f0f0,2012,,14,Mid-American Conference,MAC,True,
0,320282542,s:40~l:41~e:320282542~c:320282542,2012-01-28T21:00Z,2110,True,False,True,False,[],2012-01-28T21:00Z,0,N/A,1931,Tiger Arena,Savannah,GA,5000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2542,s:40~l:41~t:2542,Savannah State,Tigers,SAV,Savannah State Tigers,Savannah State,280298,f78f1e,True,1931,https://a.espncdn.com/i/teamlogos/ncaa/500/2542.png,16,47,s:40~l:41~t:47,Howard,Bison,HOW,Howard Bison,Howard,9e0b0e,True,1978,https://a.espncdn.com/i/teamlogos/ncaa/500/47.png,16,6b818d,2012,,16,Mid-Eastern Athletic Conference,MEAC,True,
0,320282515,s:40~l:41~e:320282515~c:320282515,2012-01-28T21:00Z,1279,True,False,True,False,[],2012-01-28T21:00Z,0,N/A,1901,Donald N. Dedmon Center,Radford,VA,3215.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2515,s:40~l:41~t:2515,Radford,Highlanders,RAD,Radford Highlanders,Radford,BC1515,c2c3c0,True,1901,https://a.espncdn.com/i/teamlogos/ncaa/500/2515.png,6,2335,s:40~l:41~t:2335,Liberty,Flames,LIB,Liberty Flames,Liberty,071740,True,7117,https://a.espncdn.com/i/teamlogos/ncaa/500/2335.png,46,a61f21,2012,,,,,,
0,320282448,s:40~l:41~e:320282448~c:320282448,2012-01-28T21:00Z,2250,True,False,True,False,[],2012-01-28T21:00Z,0,N/A,2066,Corbett Sports Center,Greensboro,NC,5000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2448,s:40~l:41~t:2448,North Carolina A&T,Aggies,NCAT,North Carolina A&T Aggies,NC A&T,0505aa,004684,True,2066,https://a.espncdn.com/i/teamlogos/ncaa/500/2448.png,16,2379,s:40~l:41~t:2379,Maryland-Eastern Shore,Hawks,UMES,Maryland-Eastern Shore Hawks,MD-Eastern,5c2301,True,2064,https://a.espncdn.com/i/teamlogos/ncaa/500/2379.png,16,b5b7ba,2012,,16,Mid-Eastern Athletic Conference,MEAC,True,
0,320282428,s:40~l:41~e:320282428~c:320282428,2012-01-28T21:00Z,2989,True,False,True,False,[],2012-01-28T21:00Z,0,N/A,2081,McDougald-McLendon Arena,Durham,NC,3500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2428,s:40~l:41~t:2428,North Carolina Central,Eagles,NCCU,North Carolina Central Eagles,NC Central,880023,c2c3c0,True,2081,https://a.espncdn.com/i/teamlogos/ncaa/500/2428.png,16,2169,s:40~l:41~t:2169,Delaware State,Hornets,DSU,Delaware State Hornets,Delaware State,FF3630,True,1957,https://a.espncdn.com/i/teamlogos/ncaa/500/2169.png,16,009cdd,2012,,16,Mid-Eastern Athletic Conference,MEAC,True,
0,320282247,s:40~l:41~e:320282247~c:320282247,2012-01-28T21:00Z,2025,True,False,True,False,[],2012-01-28T21:00Z,0,N/A,2057,GSU Sports Arena,Atlanta,GA,3854.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2247,s:40~l:41~t:2247,Georgia State,Panthers,GAST,Georgia State Panthers,Georgia State,1e539a,ebebeb,True,2057,https://a.espncdn.com/i/teamlogos/ncaa/500/2247.png,10,2670,s:40~l:41~t:2670,VCU,Rams,VCU,VCU Rams,VCU,929292,True,2051,https://a.espncdn.com/i/teamlogos/ncaa/500/2670.png,10,edb71d,2012,,10,Colonial Athletic Association,CAA,True,
0,320280295,s:40~l:41~e:320280295~c:320280295,2012-01-28T21:00Z,8460,True,False,True,False,[],2012-01-28T21:00Z,0,N/A,1940,Chartway Arena,Norfolk,VA,8472.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,295,s:40~l:41~t:295,Old Dominion,Monarchs,ODU,Old Dominion Monarchs,Old Dominion,00507d,a1d2f1,True,1940,https://a.espncdn.com/i/teamlogos/ncaa/500/295.png,10,2729,s:40~l:41~t:2729,William & Mary,Tribe,W&M,William & Mary Tribe,William & Mary,103217,True,2200,https://a.espncdn.com/i/teamlogos/ncaa/500/2729.png,10,f6b220,2012,,10,Colonial Athletic Association,CAA,True,
0,320280245,s:40~l:41~e:320280245~c:320280245,2012-01-28T21:00Z,9027,True,False,True,False,[],2012-01-28T21:00Z,0,N/A,2114,Reed Arena,College Station,TX,12989.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,245,s:40~l:41~t:245,Texas A&M,Aggies,TA&M,Texas A&M Aggies,Texas A&M,5C0025,ffffff,True,2114,https://a.espncdn.com/i/teamlogos/ncaa/500/245.png,8,197,s:40~l:41~t:197,Oklahoma State,Cowboys,OKST,Oklahoma State Cowboys,Oklahoma State,FF6500,True,1992,https://a.espncdn.com/i/teamlogos/ncaa/500/197.png,8,ff9900,2012,,8,Big 12 Conference,Big 12,True,
0,320280218,s:40~l:41~e:320280218~c:320280218,2012-01-28T21:00Z,10302,True,False,True,False,[],2012-01-28T21:00Z,0,N/A,2011,Liacouras Center,Philadelphia,PA,10200.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,218,s:40~l:41~t:218,Temple,Owls,TEM,Temple Owls,Temple,A80532,a7a9ac,True,2011,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,3,2603,s:40~l:41~t:2603,Saint Joseph's,Hawks,JOES,Saint Joseph's Hawks,Saint Joseph's,C2071B,True,2150,https://a.espncdn.com/i/teamlogos/ncaa/500/2603.png,3,101010,2012,,3,Atlantic 10 Conference,A 10,True,
0,320280077,s:40~l:41~e:320280077~c:320280077,2012-01-28T21:00Z,8117,True,False,True,False,[],2012-01-28T21:00Z,0,N/A,1990,Welsh-Ryan Arena,Evanston,IL,7039.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,77,s:40~l:41~t:77,Northwestern,Wildcats,NW,Northwestern Wildcats,Northwestern,372286,d6cac1,True,1990,https://a.espncdn.com/i/teamlogos/ncaa/500/77.png,7,2509,s:40~l:41~t:2509,Purdue,Boilermakers,PUR,Purdue Boilermakers,Purdue,B89D29,True,399,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,7,a4a9ad,2012,,7,Big Ten Conference,Big Ten,True,
0,320280042,s:40~l:41~e:320280042~c:320280042,2012-01-28T21:00Z,1699,True,False,True,False,[],2012-01-28T21:00Z,0,N/A,1929,Chase Arena,West Hartford,CT,3507.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,42,s:40~l:41~t:42,Hartford,Hawks,HART,Hartford Hawks,Hartford,d60008,000000,True,1929,https://a.espncdn.com/i/teamlogos/ncaa/500/42.png,1,399,s:40~l:41~t:399,Albany,Great Danes,ALB,Albany Great Danes,Albany,3D2777,True,1976,https://a.espncdn.com/i/teamlogos/ncaa/500/399.png,1,ffffff,2012,,1,America East Conference,Am. East,True,
0,320280026,s:40~l:41~e:320280026~c:320280026,2012-01-28T21:00Z,9253,True,False,True,False,[],2012-01-28T21:00Z,0,N/A,2224,Los Angeles Memorial Sports Arena,Los Angeles,CA,15000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,26,s:40~l:41~t:26,UCLA,Bruins,UCLA,UCLA Bruins,UCLA,005C8E,ffc72c,True,479,https://a.espncdn.com/i/teamlogos/ncaa/500/26.png,21,38,s:40~l:41~t:38,Colorado,Buffaloes,COLO,Colorado Buffaloes,Colorado,d1c57e,True,2207,https://a.espncdn.com/i/teamlogos/ncaa/500/38.png,21,ffd200,2012,,21,Pac-12 Conference,Pac-12,True,
0,320282287,s:40~l:41~e:320282287~c:320282287,2012-01-28T21:05Z,6268,True,False,True,False,[],2012-01-28T21:05Z,0,N/A,1932,Redbird Arena,Normal,IL,10200.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2287,s:40~l:41~t:2287,Illinois State,Redbirds,ILST,Illinois State Redbirds,Illinois State,CE1126,ffe716,True,1932,https://a.espncdn.com/i/teamlogos/ncaa/500/2287.png,18,79,s:40~l:41~t:79,Southern Illinois,Salukis,SIU,Southern Illinois Salukis,So Illinois,85283D,True,2190,https://a.espncdn.com/i/teamlogos/ncaa/500/79.png,18,c2c3c0,2012,,18,Missouri Valley Conference,MVC,True,
0,320282427,s:40~l:41~e:320282427~c:320282427,2012-01-28T21:30Z,2104,True,False,True,False,[],2012-01-28T21:30Z,0,N/A,2609,Kimmel Arena,Asheville,NC,3200.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2427,s:40~l:41~t:2427,UNC Asheville,Bulldogs,UNCA,UNC Asheville Bulldogs,UNC Asheville,156199,c2c3c0,True,2609,https://a.espncdn.com/i/teamlogos/ncaa/500/2427.png,6,2097,s:40~l:41~t:2097,Campbell,Fighting Camels,CAM,Campbell Fighting Camels,Campbell,000000,True,1906,https://a.espncdn.com/i/teamlogos/ncaa/500/2097.png,6,,2012,,,,,,
0,320282636,s:40~l:41~e:320282636~c:320282636,2012-01-28T22:00Z,1839,True,False,True,False,[],2012-01-28T22:00Z,0,N/A,2115,UTSA Convocation Center,San Antonio,TX,2650.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2636,s:40~l:41~t:2636,UTSA,Roadrunners,UTSA,UTSA Roadrunners,UTSA,002A5C,f47321,True,2115,https://a.espncdn.com/i/teamlogos/ncaa/500/2636.png,11,2534,s:40~l:41~t:2534,Sam Houston State,Bearkats,SHSU,Sam Houston State Bearkats,Sam Houston St,fe5000,True,4585,https://a.espncdn.com/i/teamlogos/ncaa/500/2534.png,25,000000,2012,,,,,,
0,320282623,s:40~l:41~e:320282623~c:320282623,2012-01-28T22:00Z,9376,True,False,True,False,[],2012-01-28T22:00Z,0,N/A,1966,JQH Arena,Springfield,MO,11000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2623,s:40~l:41~t:2623,Missouri State,Bears,MOST,Missouri State Bears,Missouri State,5F0000,e8e8e8,True,1966,https://a.espncdn.com/i/teamlogos/ncaa/500/2623.png,18,2460,s:40~l:41~t:2460,Northern Iowa,Panthers,UNI,Northern Iowa Panthers,Northern Iowa,473282,True,1948,https://a.espncdn.com/i/teamlogos/ncaa/500/2460.png,18,ffffff,2012,,18,Missouri Valley Conference,MVC,True,
0,320282582,s:40~l:41~e:320282582~c:320282582,2012-01-28T22:00Z,2282,True,False,True,False,[],2012-01-28T22:00Z,0,N/A,2210,F. G. Clark Activity Center,Baton Rouge,LA,7500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2582,s:40~l:41~t:2582,Southern,Jaguars,SOU,Southern Jaguars,Southern,004B97,ffc82d,True,2210,https://a.espncdn.com/i/teamlogos/ncaa/500/2582.png,26,2016,s:40~l:41~t:2016,Alcorn State,Braves,ALCN,Alcorn State Braves,Alcorn State,4b0058,True,2072,https://a.espncdn.com/i/teamlogos/ncaa/500/2016.png,26,46166a,2012,,26,Southwestern Athletic Conference,SWAC,True,
0,320282535,s:40~l:41~e:320282535~c:320282535,2012-01-28T22:00Z,1257,True,False,True,False,[],2012-01-28T22:00Z,0,N/A,2191,Pete Hanna Center,Birmingham,AL,5000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2535,s:40~l:41~t:2535,Samford,Bulldogs,SAM,Samford Bulldogs,Samford,005485,bc0023,True,2191,https://a.espncdn.com/i/teamlogos/ncaa/500/2535.png,24,2166,s:40~l:41~t:2166,Davidson,Wildcats,DAV,Davidson Wildcats,Davidson,000000,True,194,https://a.espncdn.com/i/teamlogos/ncaa/500/2166.png,24,e51837,2012,,24,Southern Conference,Southern,True,
0,320282433,s:40~l:41~e:320282433~c:320282433,2012-01-28T22:00Z,2419,True,False,True,False,[],2012-01-28T22:00Z,0,N/A,2061,Fant-Ewing Coliseum,Monroe,LA,7085.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2433,s:40~l:41~t:2433,UL Monroe,Warhawks,ULM,UL Monroe Warhawks,UL Monroe,231F20,b18445,True,2061,https://a.espncdn.com/i/teamlogos/ncaa/500/2433.png,27,309,s:40~l:41~t:309,Louisiana,Ragin' Cajuns,ULL,Louisiana Ragin' Cajuns,Louisiana,ce2842,True,373,https://a.espncdn.com/i/teamlogos/ncaa/500/309.png,27,,2012,,27,Sun Belt Conference,Sun Belt,True,
0,320280326,s:40~l:41~e:320280326~c:320280326,2012-01-28T22:00Z,2259,True,False,True,False,[],2012-01-28T22:00Z,0,N/A,2010,Strahan Arena at the University Events Center,San Marcos,TX,10000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,326,s:40~l:41~t:326,Texas State,Bobcats,TXST,Texas State Bobcats,Texas State,4e1719,b4975a,True,2010,https://a.espncdn.com/i/teamlogos/ncaa/500/326.png,27,250,s:40~l:41~t:250,UT Arlington,Mavericks,UTA,UT Arlington Mavericks,UT Arlington,004b7c,True,3416,https://a.espncdn.com/i/teamlogos/ncaa/500/250.png,27,f58024,2012,,,,,,
0,320280107,s:40~l:41~e:320280107~c:320280107,2012-01-28T22:00Z,2174,True,False,True,False,[],2012-01-28T22:00Z,0,N/A,137,Hart Center,Worcester,MA,3536.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,107,s:40~l:41~t:107,Holy Cross,Crusaders,HC,Holy Cross Crusaders,Holy Cross,0a0a0a,080808,True,137,https://a.espncdn.com/i/teamlogos/ncaa/500/107.png,22,2142,s:40~l:41~t:2142,Colgate,Raiders,COLG,Colgate Raiders,Colgate,8B011D,True,2188,https://a.espncdn.com/i/teamlogos/ncaa/500/2142.png,22,231f20,2012,,22,Patriot League,Patriot,True,
0,320280009,s:40~l:41~e:320280009~c:320280009,2012-01-28T22:00Z,6224,True,False,True,False,[],2012-01-28T22:00Z,0,N/A,833,Desert Financial Arena,Tempe,AZ,14198.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,9,s:40~l:41~t:9,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Arizona State,942139,f1f2f3,True,833,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,21,265,s:40~l:41~t:265,Washington State,Cougars,WSU,Washington State Cougars,Washington St,94022a,True,2052,https://a.espncdn.com/i/teamlogos/ncaa/500/265.png,21,6a747c,2012,,21,Pac-12 Conference,Pac-12,True,
0,320280526,s:40~l:41~e:320280526~c:320280526,2012-01-28T22:15Z,2810,True,False,True,False,[],2012-01-28T22:15Z,0,N/A,2101,Alico Arena,Fort Myers,FL,4633.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,526,s:40~l:41~t:526,Florida Gulf Coast,Eagles,FGCU,Florida Gulf Coast Eagles,FGCU,00885a,076c3b,True,2101,https://a.espncdn.com/i/teamlogos/ncaa/500/526.png,46,338,s:40~l:41~t:338,Kennesaw State,Owls,KENN,Kennesaw State Owls,Kennesaw State,000000,True,2015,https://a.espncdn.com/i/teamlogos/ncaa/500/338.png,46,fdbb30,2012,,46,ASUN Conference,ASUN,True,
0,320282400,s:40~l:41~e:320282400~c:320282400,2012-01-28T22:30Z,5301,True,False,True,False,[],2012-01-28T22:30Z,0,N/A,1988,Robert W. Harrison HPER Complex,Itta Bena,MS,5000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2400,s:40~l:41~t:2400,Mississippi Valley State,Delta Devils,MVSU,Mississippi Valley State Delta Devils,Miss Valley St,005328,cf2d34,True,1988,https://a.espncdn.com/i/teamlogos/ncaa/500/2400.png,26,2296,s:40~l:41~t:2296,Jackson State,Tigers,JKST,Jackson State Tigers,Jackson State,123297,True,1945,https://a.espncdn.com/i/teamlogos/ncaa/500/2296.png,26,b5b7ba,2012,,26,Southwestern Athletic Conference,SWAC,True,
0,320280055,s:40~l:41~e:320280055~c:320280055,2012-01-28T22:30Z,1012,True,False,True,False,[],2012-01-28T22:30Z,0,N/A,2130,Pete Mathews Coliseum,Jacksonville,AL,3500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,55,s:40~l:41~t:55,Jacksonville State,Gamecocks,JVST,Jacksonville State Gamecocks,Jacksonville St,b50500,b5b7ba,True,2130,https://a.espncdn.com/i/teamlogos/ncaa/500/55.png,20,2565,s:40~l:41~t:2565,SIU Edwardsville,Cougars,SIUE,SIU Edwardsville Cougars,SIUE,eb1c23,True,1919,https://a.espncdn.com/i/teamlogos/ncaa/500/2565.png,20,080808,2012,,,,,,
0,320282633,s:40~l:41~e:320282633~c:320282633,2012-01-28T23:00Z,19024,True,False,True,False,[],2012-01-28T23:00Z,0,N/A,2044,Thompson-Boling Arena,Knoxville,TN,21678.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2633,s:40~l:41~t:2633,Tennessee,Volunteers,TENN,Tennessee Volunteers,Tennessee,EE9627,ffffff,True,2044,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,23,2,s:40~l:41~t:2,Auburn,Tigers,AUB,Auburn Tigers,Auburn,03244d,True,1953,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,23,f1f2f3,2012,,23,Southeastern Conference,SEC,True,
0,320282473,s:40~l:41~e:320282473~c:320282473,2012-01-28T23:00Z,3935,True,False,True,False,[],2012-01-28T23:00Z,0,N/A,,,,,,,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2473,s:40~l:41~t:2473,Oakland,Golden Grizzlies,OAK,Oakland Golden Grizzlies,Oakland,04091c,927e4d,True,2178,https://a.espncdn.com/i/teamlogos/ncaa/500/2473.png,49,2449,s:40~l:41~t:2449,North Dakota State,Bison,NDSU,North Dakota State Bison,North Dakota St,01402A,True,5433,https://a.espncdn.com/i/teamlogos/ncaa/500/2449.png,49,ffffff,2012,,49,Summit League,Summit,True,
0,320282450,s:40~l:41~e:320282450~c:320282450,2012-01-28T23:00Z,4074,True,False,True,False,[],2012-01-28T23:00Z,0,N/A,1989,Joseph G. Echols Hall,Norfolk,VA,4500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2450,s:40~l:41~t:2450,Norfolk State,Spartans,NORF,Norfolk State Spartans,Norfolk State,046546,,True,1989,https://a.espncdn.com/i/teamlogos/ncaa/500/2450.png,16,2415,s:40~l:41~t:2415,Morgan St,Bears,MORG,Morgan St Bears,Morgan State,014786,True,2021,https://a.espncdn.com/i/teamlogos/ncaa/500/2415.png,16,f47937,2012,,16,Mid-Eastern Athletic Conference,MEAC,True,
0,320282261,s:40~l:41~e:320282261~c:320282261,2012-01-28T23:00Z,2431,True,False,True,False,[],2012-01-28T23:00Z,0,N/A,2017,Convocation Center (VA),Hampton,VA,7200.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2261,s:40~l:41~t:2261,Hampton,Pirates,HAMP,Hampton Pirates,Hampton,0067AC,,True,2017,https://a.espncdn.com/i/teamlogos/ncaa/500/2261.png,16,2154,s:40~l:41~t:2154,Coppin State,Eagles,COPP,Coppin State Eagles,Coppin State,2e3192,True,2164,https://a.espncdn.com/i/teamlogos/ncaa/500/2154.png,16,ffd204,2012,,16,Mid-Eastern Athletic Conference,MEAC,True,
0,320282199,s:40~l:41~e:320282199~c:320282199,2012-01-28T23:00Z,1150,True,False,True,False,[],2012-01-28T23:00Z,0,N/A,2109,Convocation Center (MI),Ypsilanti,MI,8800.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2199,s:40~l:41~t:2199,Eastern Michigan,Eagles,EMU,Eastern Michigan Eagles,E Michigan,00331b,f0f0f0,True,2109,https://a.espncdn.com/i/teamlogos/ncaa/500/2199.png,14,189,s:40~l:41~t:189,Bowling Green,Falcons,BGSU,Bowling Green Falcons,Bowling Green,2b1000,True,2220,https://a.espncdn.com/i/teamlogos/ncaa/500/189.png,14,492000,2012,,14,Mid-American Conference,MAC,True,
0,320282011,s:40~l:41~e:320282011~c:320282011,2012-01-28T23:00Z,1486,True,False,True,False,[],2012-01-28T23:00Z,0,N/A,2204,Dunn-Oliver Acadome,Montgomery,AL,7400.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2011,s:40~l:41~t:2011,Alabama State,Hornets,ALST,Alabama State Hornets,Alabama State,e9a900,0a0a0a,True,2204,https://a.espncdn.com/i/teamlogos/ncaa/500/2011.png,26,2504,s:40~l:41~t:2504,Prairie View A&M,Panthers,PV,Prairie View A&M Panthers,Prairie View,4d0960,True,2027,https://a.espncdn.com/i/teamlogos/ncaa/500/2504.png,26,,2012,,26,Southwestern Athletic Conference,SWAC,True,
0,320282010,s:40~l:41~e:320282010~c:320282010,2012-01-28T23:00Z,1278,True,False,True,False,[],2012-01-28T23:00Z,0,N/A,2122,T.M. Elmore Gymnasium,Normal,AL,6000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2010,s:40~l:41~t:2010,Alabama A&M,Bulldogs,AAMU,Alabama A&M Bulldogs,Alabama A&M,790000,ffffff,True,2122,https://a.espncdn.com/i/teamlogos/ncaa/500/2010.png,26,2640,s:40~l:41~t:2640,Texas Southern,Tigers,TXSO,Texas Southern Tigers,Texas Southern,6A0403,True,2165,https://a.espncdn.com/i/teamlogos/ncaa/500/2640.png,26,ebebeb,2012,,26,Southwestern Athletic Conference,SWAC,True,
0,320280225,s:40~l:41~e:320280225~c:320280225,2012-01-28T23:00Z,2005,True,False,True,False,[],2012-01-28T23:00Z,0,N/A,2036,Pizzitola Sports Center,Providence,RI,2900.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,225,s:40~l:41~t:225,Brown,Bears,BRWN,Brown Bears,Brown,411e09,949300,True,2036,https://a.espncdn.com/i/teamlogos/ncaa/500/225.png,12,108,s:40~l:41~t:108,Harvard,Crimson,HARV,Harvard Crimson,Harvard,990000,True,2209,https://a.espncdn.com/i/teamlogos/ncaa/500/108.png,12,dbdbdb,2012,,12,Ivy League,Ivy,True,
0,320280167,s:40~l:41~e:320280167~c:320280167,2012-01-28T23:00Z,15212,True,False,True,False,[],2012-01-28T23:00Z,0,N/A,2024,Dreamstyle Arena,Albuquerque,NM,15411.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,167,s:40~l:41~t:167,New Mexico,Lobos,UNM,New Mexico Lobos,New Mexico,000000,231f20,True,2024,https://a.espncdn.com/i/teamlogos/ncaa/500/167.png,44,2628,s:40~l:41~t:2628,TCU,Horned Frogs,TCU,TCU Horned Frogs,TCU,3C377D,True,2194,https://a.espncdn.com/i/teamlogos/ncaa/500/2628.png,44,f1f2f3,2012,,44,Mountain West Conference,Mountain West,True,
0,320280164,s:40~l:41~e:320280164~c:320280164,2012-01-28T23:00Z,7693,True,False,True,False,[],2012-01-28T23:00Z,0,N/A,2008,Rutgers Athletic Center,Piscataway,NJ,8000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,164,s:40~l:41~t:164,Rutgers,Scarlet Knights,RUTG,Rutgers Scarlet Knights,Rutgers,d21034,ffffff,True,2008,https://a.espncdn.com/i/teamlogos/ncaa/500/164.png,4,2132,s:40~l:41~t:2132,Cincinnati,Bearcats,CIN,Cincinnati Bearcats,Cincinnati,000000,True,201,https://a.espncdn.com/i/teamlogos/ncaa/500/2132.png,4,717073,2012,,4,Big East Conference,Big East,True,
0,320280050,s:40~l:41~e:320280050~c:320280050,2012-01-28T23:00Z,3965,True,False,True,False,[],2012-01-28T23:00Z,0,N/A,2205,Al Lawson Center,Tallahassee,FL,9639.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,50,s:40~l:41~t:50,Florida A&M,Rattlers,FAMU,Florida A&M Rattlers,Florida A&M,F89728,00843d,True,2205,https://a.espncdn.com/i/teamlogos/ncaa/500/50.png,16,2065,s:40~l:41~t:2065,Bethune-Cookman,Wildcats,BCU,Bethune-Cookman Wildcats,Bethune-Cookman,7b1831,True,2073,https://a.espncdn.com/i/teamlogos/ncaa/500/2065.png,16,e9aa12,2012,,16,Mid-Eastern Athletic Conference,MEAC,True,
0,320282870,s:40~l:41~e:320282870~c:320282870,2012-01-29T00:00Z,1856,True,False,True,False,[],2012-01-29T00:00Z,0,N/A,,,,,,,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2870,s:40~l:41~t:2870,Purdue Fort Wayne,Mastodons,PFW,Purdue Fort Wayne Mastodons,Purdue FW,00378A,f0f0f0,True,684,https://a.espncdn.com/i/teamlogos/ncaa/500/2870.png,49,2571,s:40~l:41~t:2571,South Dakota State,Jackrabbits,SDST,South Dakota State Jackrabbits,South Dakota St,005DAB,True,1996,https://a.espncdn.com/i/teamlogos/ncaa/500/2571.png,49,c33139,2012,,49,Summit League,Summit,True,
0,320282739,s:40~l:41~e:320282739~c:320282739,2012-01-29T00:00Z,5820,True,False,True,False,[],2012-01-29T00:00Z,0,N/A,522,Resch Center,Ashwaubenon,WI,10500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2739,s:40~l:41~t:2739,Green Bay,Phoenix,GB,Green Bay Phoenix,Green Bay,006633,b21038,True,522,https://a.espncdn.com/i/teamlogos/ncaa/500/2739.png,45,2086,s:40~l:41~t:2086,Butler,Bulldogs,BUT,Butler Bulldogs,Butler,0d1361,True,2032,https://a.espncdn.com/i/teamlogos/ncaa/500/2086.png,45,00a3e0,2012,,45,Horizon League,Horizon,True,
