"id","uid","date","attendance","timeValid","neutralSite","conferenceCompetition","recent","notes","startDate","type.id","type.abbreviation","venue.id","venue.fullName","venue.address.city","venue.address.state","venue.capacity","venue.indoor","status.clock","status.displayClock","status.period","status.type.id","status.type.name","status.type.state","status.type.completed","status.type.description","status.type.detail","status.type.shortDetail","home.id","home.uid","home.location","home.name","home.abbreviation","home.displayName","home.shortDisplayName","home.color","home.alternateColor","home.isActive","home.logo","away.id","away.uid","away.location","away.name","away.abbreviation","away.displayName","away.shortDisplayName","away.color","away.alternateColor","away.isActive","away.logo","season","status.type.altDetail","series.type","series.title","series.summary","series.completed","series.totalCompetitions","series.competitors","game_id","PBP","team_box"
270418017,"s:40~l:46~e:270418017~c:270418017","2007-04-18T23:30Z",15108,"True","False","False","False","[]","2007-04-18T23:30Z",1,"STD",2562,"IZOD Center","East Rutherford","NJ",19990,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",17,"s:40~l:46~t:17","New Jersey","Nets","NJ","New Jersey Nets","Nets","06143F","ffffff","False","",4,"s:40~l:46~t:4","Chicago","Bulls","CHI","Chicago Bulls","Bulls","000000","000000","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png",2007,"","","","","",NA,"",270418017,TRUE,TRUE
270418005,"s:40~l:46~e:270418005~c:270418005","2007-04-18T23:00Z",20562,"True","False","False","False","[]","2007-04-18T23:00Z",1,"STD",3417,"Rocket Mortgage FieldHouse","Cleveland","OH",19432,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",5,"s:40~l:46~t:5","Cleveland","Cavaliers","CLE","Cleveland Cavaliers","Cavaliers","061642","fdbb30","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png",15,"s:40~l:46~t:15","Milwaukee","Bucks","MIL","Milwaukee Bucks","Bucks","003813","f0ebd2","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png",2007,"","","","","",NA,"",270418005,TRUE,TRUE
270418016,"s:40~l:46~e:270418016~c:270418016","2007-04-18T23:00Z",14977,"True","False","False","False","[]","2007-04-18T23:00Z",1,"STD",2029,"Target Center","Minneapolis","MN",19356,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",16,"s:40~l:46~t:16","Minnesota","Timberwolves","MIN","Minnesota Timberwolves","Timberwolves","0E3764","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png",29,"s:40~l:46~t:29","Memphis","Grizzlies","MEM","Memphis Grizzlies","Grizzlies","5D76A8","7399c6","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png",2007,"","","","","",NA,"",270418016,TRUE,TRUE
270418019,"s:40~l:46~e:270418019~c:270418019","2007-04-18T23:00Z",17451,"True","False","False","False","[]","2007-04-18T23:00Z",1,"STD",4042,"Amway Arena","Orlando","FL",17461,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",19,"s:40~l:46~t:19","Orlando","Magic","ORL","Orlando Magic","Magic","0860A8","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png",14,"s:40~l:46~t:14","Miami","Heat","MIA","Miami Heat","Heat","000000","000000","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png",2007,"","","","","",NA,"",270418019,TRUE,TRUE
270418022,"s:40~l:46~e:270418022~c:270418022","2007-04-18T23:00Z",19455,"True","False","False","False","[]","2007-04-18T23:00Z",1,"STD",3423,"Moda Center","Portland","OR",19441,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",22,"s:40~l:46~t:22","Portland","Trail Blazers","POR","Portland Trail Blazers","Trail Blazers","000000","bac3c9","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png",9,"s:40~l:46~t:9","Golden State","Warriors","GS","Golden State Warriors","Warriors","00275D","fdb927","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png",2007,"","","","","",NA,"",270418022,TRUE,TRUE
270418023,"s:40~l:46~e:270418023~c:270418023","2007-04-18T23:00Z",17317,"True","False","False","False","[]","2007-04-18T23:00Z",1,"STD",2247,"Sleep Train Arena","Sacramento","CA",17317,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",23,"s:40~l:46~t:23","Sacramento","Kings","SAC","Sacramento Kings","Kings","393996","8e9090","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png",13,"s:40~l:46~t:13","Los Angeles","Lakers","LAL","Los Angeles Lakers","Lakers","542582","552582","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png",2007,"","","","","",NA,"",270418023,TRUE,TRUE
270418024,"s:40~l:46~e:270418024~c:270418024","2007-04-18T23:00Z",18797,"True","False","False","False","[]","2007-04-18T23:00Z",1,"STD",780,"AT&T Center","San Antonio","TX",18354,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",24,"s:40~l:46~t:24","San Antonio","Spurs","SA","San Antonio Spurs","Spurs","000000","061922","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png",7,"s:40~l:46~t:7","Denver","Nuggets","DEN","Denver Nuggets","Nuggets","0860A8","fdb927","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png",2007,"","playoff","Playoff Series","SA Wins series 4-1","True",7,"[{'id': '24', 'uid': 's:40~l:46~t:24', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2007/teams/24?lang=en&region=us'}, {'id': '7', 'uid': 's:40~l:46~t:7', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2007/teams/7?lang=en&region=us'}]",270418024,TRUE,TRUE
270418025,"s:40~l:46~e:270418025~c:270418025","2007-04-18T23:00Z",16117,"True","False","False","False","[]","2007-04-18T23:00Z",1,"STD",2184,"KeyArena","Seattle","WA",17459,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",25,"s:40~l:46~t:25","Seattle","SuperSonics","SEA","Seattle SuperSonics","SuperSonics","1C3F2C","f05133","False","",6,"s:40~l:46~t:6","Dallas","Mavericks","DAL","Dallas Mavericks","Mavericks","0C479D","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png",2007,"","","","","",NA,"",270418025,TRUE,TRUE
270418026,"s:40~l:46~e:270418026~c:270418026","2007-04-18T23:00Z",19911,"True","False","False","False","[]","2007-04-18T23:00Z",1,"STD",3093,"Vivint Smart Home Arena","Salt Lake City","UT",18306,"True",6,"6.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",26,"s:40~l:46~t:26","Utah","Jazz","UTAH","Utah Jazz","Jazz","06143F","f9a01b","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png",10,"s:40~l:46~t:10","Houston","Rockets","HOU","Houston Rockets","Rockets","D40026","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png",2007,"","playoff","Playoff Series","UTAH Wins series 4-3","True",7,"[{'id': '26', 'uid': 's:40~l:46~t:26', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2007/teams/26?lang=en&region=us'}, {'id': '10', 'uid': 's:40~l:46~t:10', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2007/teams/10?lang=en&region=us'}]",270418026,TRUE,TRUE
270418028,"s:40~l:46~e:270418028~c:270418028","2007-04-18T23:00Z",19800,"True","False","False","False","[]","2007-04-18T23:00Z",1,"STD",1838,"Scotiabank Arena","Toronto","ON",19800,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",28,"s:40~l:46~t:28","Toronto","Raptors","TOR","Toronto Raptors","Raptors","CE0F41","061922","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png",20,"s:40~l:46~t:20","Philadelphia","76ers","PHI","Philadelphia 76ers","76ers","000000","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png",2007,"","","","","",NA,"",270418028,TRUE,TRUE
270418030,"s:40~l:46~e:270418030~c:270418030","2007-04-18T23:00Z",17223,"True","False","False","False","[]","2007-04-18T23:00Z",1,"STD",1893,"Spectrum Center","Charlotte","NC",19077,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",30,"s:40~l:46~t:30","Charlotte","Bobcats","CHA","Charlotte Bobcats","Bobcats","FE3310","008ca8","False","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png",18,"s:40~l:46~t:18","New York","Knicks","NY","New York Knicks","Knicks","225EA8","f58426","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png",2007,"","","","","",NA,"",270418030,TRUE,TRUE
270417008,"s:40~l:46~e:270417008~c:270417008","2007-04-17T23:30Z",22076,"True","False","False","False","[]","2007-04-17T23:30Z",1,"STD",3419,"The Palace of Auburn Hills","Detroit","MI",22076,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",8,"s:40~l:46~t:8","Detroit","Pistons","DET","Detroit Pistons","Pistons","FA002C","006bb6","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png",28,"s:40~l:46~t:28","Toronto","Raptors","TOR","Toronto Raptors","Raptors","CE0F41","061922","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png",2007,"","","","","",NA,"",270417008,TRUE,TRUE
270417009,"s:40~l:46~e:270417009~c:270417009","2007-04-17T23:30Z",20073,"True","False","False","False","[]","2007-04-17T23:30Z",1,"STD",2465,"ORACLE Arena","Oakland","CA",19596,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:46~t:9","Golden State","Warriors","GS","Golden State Warriors","Warriors","00275D","fdb927","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png",6,"s:40~l:46~t:6","Dallas","Mavericks","DAL","Dallas Mavericks","Mavericks","0C479D","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png",2007,"","playoff","Playoff Series","GS Wins series 4-2","True",7,"[{'id': '9', 'uid': 's:40~l:46~t:9', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2007/teams/9?lang=en&region=us'}, {'id': '6', 'uid': 's:40~l:46~t:6', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2007/teams/6?lang=en&region=us'}]",270417009,TRUE,TRUE
270417001,"s:40~l:46~e:270417001~c:270417001","2007-04-17T23:00Z",16051,"True","False","False","False","[]","2007-04-17T23:00Z",1,"STD",1827,"State Farm Arena","Atlanta","GA",16888,"True",4,"4.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",1,"s:40~l:46~t:1","Atlanta","Hawks","ATL","Atlanta Hawks","Hawks","002B5C","002b5c","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png",11,"s:40~l:46~t:11","Indiana","Pacers","IND","Indiana Pacers","Pacers","061642","00275d","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png",2007,"","","","","",NA,"",270417001,TRUE,TRUE
270417020,"s:40~l:46~e:270417020~c:270417020","2007-04-17T23:00Z",17693,"True","False","False","False","[]","2007-04-17T23:00Z",1,"STD",1845,"Wells Fargo Center","Philadelphia","PA",20155,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",20,"s:40~l:46~t:20","Philadelphia","76ers","PHI","Philadelphia 76ers","76ers","000000","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png",5,"s:40~l:46~t:5","Cleveland","Cavaliers","CLE","Cleveland Cavaliers","Cavaliers","061642","fdbb30","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png",2007,"","","","","",NA,"",270417020,TRUE,TRUE
270417021,"s:40~l:46~e:270417021~c:270417021","2007-04-17T23:00Z",18422,"True","False","False","False","[]","2007-04-17T23:00Z",1,"STD",1949,"Phoenix Suns Arena","Phoenix","AZ",18055,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",21,"s:40~l:46~t:21","Phoenix","Suns","PHX","Phoenix Suns","Suns","23006A","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png",12,"s:40~l:46~t:12","LA","Clippers","LAC","LA Clippers","Clippers","FA0028","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png",2007,"","","","","",NA,"",270417021,TRUE,TRUE
270417027,"s:40~l:46~e:270417027~c:270417027","2007-04-17T23:00Z",15844,"True","False","False","False","[]","2007-04-17T23:00Z",1,"STD",1823,"Capital One Arena","Washington","DC",20600,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",27,"s:40~l:46~t:27","Washington","Wizards","WSH","Washington Wizards","Wizards","0E3764","e31837","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png",19,"s:40~l:46~t:19","Orlando","Magic","ORL","Orlando Magic","Magic","0860A8","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png",2007,"","","","","",NA,"",270417027,TRUE,TRUE
270416010,"s:40~l:46~e:270416010~c:270416010","2007-04-16T23:30Z",18375,"True","False","False","False","[]","2007-04-16T23:30Z",1,"STD",1394,"Toyota Center (Houston)","Houston","TX",18055,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",10,"s:40~l:46~t:10","Houston","Rockets","HOU","Houston Rockets","Rockets","D40026","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png",21,"s:40~l:46~t:21","Phoenix","Suns","PHX","Phoenix Suns","Suns","23006A","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png",2007,"","","","","",NA,"",270416010,TRUE,TRUE
270416014,"s:40~l:46~e:270416014~c:270416014","2007-04-16T23:30Z",19600,"True","False","False","False","[]","2007-04-16T23:30Z",1,"STD",3438,"AmericanAirlines Arena","Miami","FL",19600,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",14,"s:40~l:46~t:14","Miami","Heat","MIA","Miami Heat","Heat","000000","000000","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png",2,"s:40~l:46~t:2","Boston","Celtics","BOS","Boston Celtics","Celtics","006532","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png",2007,"","","","","",NA,"",270416014,TRUE,TRUE
270416018,"s:40~l:46~e:270416018~c:270416018","2007-04-16T23:30Z",19763,"True","False","False","False","[]","2007-04-16T23:30Z",1,"STD",1830,"Madison Square Garden","New York","NY",19763,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",18,"s:40~l:46~t:18","New York","Knicks","NY","New York Knicks","Knicks","225EA8","f58426","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png",17,"s:40~l:46~t:17","New Jersey","Nets","NJ","New Jersey Nets","Nets","06143F","ffffff","False","",2007,"","","","","",NA,"",270416018,TRUE,TRUE
270416007,"s:40~l:46~e:270416007~c:270416007","2007-04-16T23:00Z",18080,"True","False","False","False","[]","2007-04-16T23:00Z",1,"STD",892,"Ball Arena","Denver","CO",19520,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",7,"s:40~l:46~t:7","Denver","Nuggets","DEN","Denver Nuggets","Nuggets","0860A8","fdb927","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png",16,"s:40~l:46~t:16","Minnesota","Timberwolves","MIN","Minnesota Timberwolves","Timberwolves","0E3764","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png",2007,"","","","","",NA,"",270416007,TRUE,TRUE
270416015,"s:40~l:46~e:270416015~c:270416015","2007-04-16T23:00Z",15613,"True","False","False","False","[]","2007-04-16T23:00Z",1,"STD",2099,"BMO Harris Bradley Center","Milwaukee","WI",18717,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",15,"s:40~l:46~t:15","Milwaukee","Bucks","MIL","Milwaukee Bucks","Bucks","003813","f0ebd2","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png",1,"s:40~l:46~t:1","Atlanta","Hawks","ATL","Atlanta Hawks","Hawks","002B5C","002b5c","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png",2007,"","","","","",NA,"",270416015,TRUE,TRUE
270416023,"s:40~l:46~e:270416023~c:270416023","2007-04-16T23:00Z",17317,"True","False","False","False","[]","2007-04-16T23:00Z",1,"STD",2247,"Sleep Train Arena","Sacramento","CA",17317,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",23,"s:40~l:46~t:23","Sacramento","Kings","SAC","Sacramento Kings","Kings","393996","8e9090","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png",3,"s:40~l:46~t:3","NO/Oklahoma City","Hornets","NO","NO/Oklahoma City Hornets","Hornets","0093B1","b4975a","False","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png",2007,"","","","","",NA,"",270416023,TRUE,TRUE
270416026,"s:40~l:46~e:270416026~c:270416026","2007-04-16T23:00Z",19911,"True","False","False","False","[]","2007-04-16T23:00Z",1,"STD",3093,"Vivint Smart Home Arena","Salt Lake City","UT",18306,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",26,"s:40~l:46~t:26","Utah","Jazz","UTAH","Utah Jazz","Jazz","06143F","f9a01b","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png",22,"s:40~l:46~t:22","Portland","Trail Blazers","POR","Portland Trail Blazers","Trail Blazers","000000","bac3c9","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png",2007,"","","","","",NA,"",270416026,TRUE,TRUE
270416029,"s:40~l:46~e:270416029~c:270416029","2007-04-16T23:00Z",13345,"True","False","False","False","[]","2007-04-16T23:00Z",1,"STD",1392,"FedExForum","Memphis","TN",18400,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",29,"s:40~l:46~t:29","Memphis","Grizzlies","MEM","Memphis Grizzlies","Grizzlies","5D76A8","7399c6","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png",24,"s:40~l:46~t:24","San Antonio","Spurs","SA","San Antonio Spurs","Spurs","000000","061922","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png",2007,"","","","","",NA,"",270416029,TRUE,TRUE
270415013,"s:40~l:46~e:270415013~c:270415013","2007-04-15T22:30Z",18997,"True","False","False","False","[]","2007-04-15T22:30Z",1,"STD",1841,"STAPLES Center","Los Angeles","CA",19068,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",13,"s:40~l:46~t:13","Los Angeles","Lakers","LAL","Los Angeles Lakers","Lakers","542582","552582","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png",25,"s:40~l:46~t:25","Seattle","SuperSonics","SEA","Seattle SuperSonics","SuperSonics","1C3F2C","f05133","False","",2007,"","","","","",NA,"",270415013,TRUE,TRUE
270415008,"s:40~l:46~e:270415008~c:270415008","2007-04-15T22:00Z",22076,"True","False","False","False","[]","2007-04-15T22:00Z",1,"STD",3419,"The Palace of Auburn Hills","Detroit","MI",22076,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",8,"s:40~l:46~t:8","Detroit","Pistons","DET","Detroit Pistons","Pistons","FA002C","006bb6","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png",20,"s:40~l:46~t:20","Philadelphia","76ers","PHI","Philadelphia 76ers","76ers","000000","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png",2007,"","","","","",NA,"",270415008,TRUE,TRUE
270415019,"s:40~l:46~e:270415019~c:270415019","2007-04-15T22:00Z",17451,"True","False","False","False","[]","2007-04-15T22:00Z",1,"STD",4042,"Amway Arena","Orlando","FL",17461,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",19,"s:40~l:46~t:19","Orlando","Magic","ORL","Orlando Magic","Magic","0860A8","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png",2,"s:40~l:46~t:2","Boston","Celtics","BOS","Boston Celtics","Celtics","006532","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png",2007,"","","","","",NA,"",270415019,TRUE,TRUE
270415028,"s:40~l:46~e:270415028~c:270415028","2007-04-15T22:00Z",19800,"True","False","False","False","[]","2007-04-15T22:00Z",1,"STD",1838,"Scotiabank Arena","Toronto","ON",19800,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",28,"s:40~l:46~t:28","Toronto","Raptors","TOR","Toronto Raptors","Raptors","CE0F41","061922","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png",18,"s:40~l:46~t:18","New York","Knicks","NY","New York Knicks","Knicks","225EA8","f58426","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png",2007,"","","","","",NA,"",270415028,TRUE,TRUE
270415011,"s:40~l:46~e:270415011~c:270415011","2007-04-15T19:30Z",18165,"True","False","False","False","[]","2007-04-15T19:30Z",1,"STD",2183,"Bankers Life Fieldhouse","Indianapolis","IN",17923,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",11,"s:40~l:46~t:11","Indiana","Pacers","IND","Indiana Pacers","Pacers","061642","00275d","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png",17,"s:40~l:46~t:17","New Jersey","Nets","NJ","New Jersey Nets","Nets","06143F","ffffff","False","",2007,"","","","","",NA,"",270415011,TRUE,TRUE
270415006,"s:40~l:46~e:270415006~c:270415006","2007-04-15T18:30Z",20444,"True","False","False","False","[]","2007-04-15T18:30Z",1,"STD",516,"American Airlines Center","Dallas","TX",19200,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",6,"s:40~l:46~t:6","Dallas","Mavericks","DAL","Dallas Mavericks","Mavericks","0C479D","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png",24,"s:40~l:46~t:24","San Antonio","Spurs","SA","San Antonio Spurs","Spurs","000000","061922","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png",2007,"","","","","",NA,"",270415006,TRUE,TRUE
270415027,"s:40~l:46~e:270415027~c:270415027","2007-04-15T17:00Z",20173,"True","False","False","False","[]","2007-04-15T17:00Z",1,"STD",1823,"Capital One Arena","Washington","DC",20600,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",27,"s:40~l:46~t:27","Washington","Wizards","WSH","Washington Wizards","Wizards","0E3764","e31837","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png",4,"s:40~l:46~t:4","Chicago","Bulls","CHI","Chicago Bulls","Bulls","000000","000000","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png",2007,"","","","","",NA,"",270415027,TRUE,TRUE
270415009,"s:40~l:46~e:270415009~c:270415009","2007-04-15T16:30Z",18223,"True","False","False","False","[]","2007-04-15T16:30Z",1,"STD",2465,"ORACLE Arena","Oakland","CA",19596,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:46~t:9","Golden State","Warriors","GS","Golden State Warriors","Warriors","00275D","fdb927","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png",16,"s:40~l:46~t:16","Minnesota","Timberwolves","MIN","Minnesota Timberwolves","Timberwolves","0E3764","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png",2007,"","","","","",NA,"",270415009,TRUE,TRUE
