id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,startDate,notes_type,notes_headline,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,format.regulation.periods,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,home.score,home.winner,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.isActive,away.logo,away.conferenceId,away.score,away.winner,game_id,season,season_type,away.venue.id,away.alternateColor,status.type.altDetail,groups.id,groups.name,groups.shortName,groups.isConference,tournamentId
401374288,s:40~l:41~e:401374288~c:401374288,2021-11-10T00:00Z,1924,True,False,False,False,2021-11-10T00:00Z,,,0,N/A,2085,Spiro Sports Center,Staten Island,NY,2100,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2681,s:40~l:41~t:2681,Wagner,Seahawks,WAG,Wagner Seahawks,Wagner,00483A,ffffff,True,2085,https://a.espncdn.com/i/teamlogos/ncaa/500/2681.png,19,77,True,42,s:40~l:41~t:42,Hartford,Hawks,HART,Hartford Hawks,Hartford,d60008,True,https://a.espncdn.com/i/teamlogos/ncaa/500/42.png,1,59,False,401374288,2022,2,1929,000000,,,,,,
401373818,s:40~l:41~e:401373818~c:401373818,2021-11-10T00:00Z,1839,True,False,False,False,2021-11-10T00:00Z,,,0,N/A,2057,GSU Convocation Center,Atlanta,GA,3854,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2247,s:40~l:41~t:2247,Georgia State,Panthers,GAST,Georgia State Panthers,Georgia State,1e539a,ebebeb,True,2057,https://a.espncdn.com/i/teamlogos/ncaa/500/2247.png,27,97,True,2077,s:40~l:41~t:2077,Brewton-Parker,Wildcats,BP,Brewton-Parker Wildcats,Brewton-Parker,,False,,,37,False,401373818,2022,2,,,,,,,,
401373804,s:40~l:41~e:401373804~c:401373804,2021-11-10T00:00Z,1039,True,False,False,False,2021-11-10T00:00Z,,,0,N/A,1970,Cameron Hall,Lexington,VA,5000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2678,s:40~l:41~t:2678,VMI,Keydets,VMI,VMI Keydets,VMI,E52D37,eec52b,True,1970,https://a.espncdn.com/i/teamlogos/ncaa/500/2678.png,24,111,True,123313,s:40~l:41~t:123313,Carlow University,Celtics,CARLO,Carlow University Celtics,Carlow,,False,,,55,False,401373804,2022,2,,,,,,,,
401373771,s:40~l:41~e:401373771~c:401373771,2021-11-10T00:00Z,950,True,False,False,False,2021-11-10T00:00Z,,,0,N/A,1900,Jadwin Gymnasium,Princeton,NJ,6854,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,163,s:40~l:41~t:163,Princeton,Tigers,PRIN,Princeton Tigers,Princeton,ff9408,080808,True,1900,https://a.espncdn.com/i/teamlogos/ncaa/500/163.png,12,94,True,370,s:40~l:41~t:370,Rutgers-Camden,Scarlet Raptors,RUT,Rutgers-Camden Scarlet Raptors,Rutgers-Camden,,False,,,28,False,401373771,2022,2,,,,,,,,
401373424,s:40~l:41~e:401373424~c:401373424,2021-11-10T00:00Z,1611,True,False,False,False,2021-11-10T00:00Z,,,0,N/A,2166,Timmons Arena,Greenville,SC,2500,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,231,s:40~l:41~t:231,Furman,Paladins,FUR,Furman Paladins,Furman,4A2184,909090,True,2166,https://a.espncdn.com/i/teamlogos/ncaa/500/231.png,24,118,True,2822,s:40~l:41~t:2822,North Greenville,Crusaders,NG,North Greenville Crusaders,N Greenville,000000,False,,,66,False,401373424,2022,2,,,,,,,,
401373307,s:40~l:41~e:401373307~c:401373307,2021-11-10T00:00Z,511,True,False,False,False,2021-11-10T00:00Z,,,0,N/A,2186,Christl Arena,West Point,NY,5043,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,349,s:40~l:41~t:349,Army,Black Knights,ARMY,Army Black Knights,Army,ce9c00,231f20,True,2186,https://a.espncdn.com/i/teamlogos/ncaa/500/349.png,22,83,True,181,s:40~l:41~t:181,SUNY New Paltz,Hawks,SNP,SUNY New Paltz Hawks,SUNY-New Paltz,,False,,,52,False,401373307,2022,2,,,,,,,,
401373258,s:40~l:41~e:401373258~c:401373258,2021-11-10T00:00Z,6123,True,False,False,False,2021-11-10T00:00Z,,,0,N/A,2135,Convocation Center (OH),Athens,OH,13000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,195,s:40~l:41~t:195,Ohio,Bobcats,OHIO,Ohio Bobcats,Ohio,295A29,e4bb85,True,2135,https://a.espncdn.com/i/teamlogos/ncaa/500/195.png,14,92,True,2057,s:40~l:41~t:2057,Belmont,Bruins,BEL,Belmont Bruins,Belmont,182142,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2057.png,20,80,False,401373258,2022,2,2098,c9262d,,,,,,
401373256,s:40~l:41~e:401373256~c:401373256,2021-11-10T00:00Z,0,True,False,False,False,2021-11-10T00:00Z,,,0,N/A,137,Hart Center,Worcester,MA,3536,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,107,s:40~l:41~t:107,Holy Cross,Crusaders,HC,Holy Cross Crusaders,Holy Cross,0a0a0a,080808,True,137,https://a.espncdn.com/i/teamlogos/ncaa/500/107.png,22,98,True,2517,s:40~l:41~t:2517,Regis College,Pride,RAC,Regis College Pride,Regis College,,False,,,51,False,401373256,2022,2,,,,,,,,
401373047,s:40~l:41~e:401373047~c:401373047,2021-11-10T00:00Z,1000,True,False,False,False,2021-11-10T00:00Z,,,0,N/A,1957,"Memorial Hall (Dover, DE)",Dover,DE,1800,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2169,s:40~l:41~t:2169,Delaware State,Hornets,DSU,Delaware State Hornets,Delaware State,FF3630,009cdd,True,1957,https://a.espncdn.com/i/teamlogos/ncaa/500/2169.png,16,80,True,3216,s:40~l:41~t:3216,Cairn University,Cairn,CRN,Cairn University Cairn,Cairn,,False,,,41,False,401373047,2022,2,,,,,,,,
401373046,s:40~l:41~e:401373046~c:401373046,2021-11-10T00:00Z,3717,True,False,False,False,2021-11-10T00:00Z,,,0,N/A,192,Nutter Center,Dayton,OH,8000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2750,s:40~l:41~t:2750,Wright State,Raiders,WRST,Wright State Raiders,Wright State,cba052,cba052,True,192,https://a.espncdn.com/i/teamlogos/ncaa/500/2750.png,45,86,True,437,s:40~l:41~t:437,Lake Erie College,Storm,LKE,Lake Erie College Storm,Lake Erie,000000,False,,,53,False,401373046,2022,2,,,,,,,,
401372979,s:40~l:41~e:401372979~c:401372979,2021-11-10T00:00Z,6288,True,False,False,False,2021-11-10T00:00Z,,,0,N/A,349,Greensboro Coliseum,Greensboro,NC,23500,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2430,s:40~l:41~t:2430,UNC Greensboro,Spartans,UNCG,UNC Greensboro Spartans,UNC Greensboro,003559,ffd90a,True,349,https://a.espncdn.com/i/teamlogos/ncaa/500/2430.png,24,57,True,2448,s:40~l:41~t:2448,North Carolina A&T,Aggies,NCAT,North Carolina A&T Aggies,NC A&T,0505aa,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2448.png,6,53,False,401372979,2022,2,2066,004684,,,,,,
401372919,s:40~l:41~e:401372919~c:401372919,2021-11-10T00:00Z,780,True,False,False,False,2021-11-10T00:00Z,,,0,N/A,4485,Costello Athletic Center,Lowell,MA,2000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2349,s:40~l:41~t:2349,UMass Lowell,River Hawks,UML,UMass Lowell River Hawks,UMass Lowell,00529C,cf1f2f,True,4485,https://a.espncdn.com/i/teamlogos/ncaa/500/2349.png,1,91,True,111913,s:40~l:41~t:111913,Rivier,Raiders,RIV,Rivier Raiders,Rivier,,False,,,55,False,401372919,2022,2,,,,,,,,
401372680,s:40~l:41~e:401372680~c:401372680,2021-11-10T00:00Z,423,True,False,False,False,2021-11-10T00:00Z,,,0,N/A,2187,Buccaneer Fieldhouse,Charleston,SC,881,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2127,s:40~l:41~t:2127,Charleston Southern,Buccaneers,CHSO,Charleston Southern Buccaneers,Charleston So,2e3192,ded090,True,2187,https://a.espncdn.com/i/teamlogos/ncaa/500/2127.png,6,118,True,3169,s:40~l:41~t:3169,Johnson & Wales (NC),Wildcats,JWN,Johnson & Wales (NC) Wildcats,Joh. & Wales NC,,False,,,71,False,401372680,2022,2,,,,,,,,
401372319,s:40~l:41~e:401372319~c:401372319,2021-11-10T00:00Z,9408,True,False,False,False,2021-11-10T00:00Z,,,0,N/A,2199,WVU Coliseum,Morgantown,WV,14000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,277,s:40~l:41~t:277,West Virginia,Mountaineers,WVU,West Virginia Mountaineers,West Virginia,FFC600,eaaa00,True,2199,https://a.espncdn.com/i/teamlogos/ncaa/500/277.png,8,60,True,2473,s:40~l:41~t:2473,Oakland,Golden Grizzlies,OAK,Oakland Golden Grizzlies,Oakland,04091c,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2473.png,45,53,False,401372319,2022,2,2178,bc955c,,,,,,
401372214,s:40~l:41~e:401372214~c:401372214,2021-11-10T00:00Z,1013,True,False,False,False,2021-11-10T00:00Z,,,0,N/A,2188,Cotterell Court,Hamilton,NY,1782,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2142,s:40~l:41~t:2142,Colgate,Raiders,COLG,Colgate Raiders,Colgate,8B011D,231f20,True,2188,https://a.espncdn.com/i/teamlogos/ncaa/500/2142.png,22,65,True,111,s:40~l:41~t:111,Northeastern,Huskies,NE,Northeastern Huskies,Northeastern,CC0001,True,https://a.espncdn.com/i/teamlogos/ncaa/500/111.png,10,58,False,401372214,2022,2,1219,c2c3c0,,,,,,
401371884,s:40~l:41~e:401371884~c:401371884,2021-11-10T00:00Z,10092,True,False,False,False,2021-11-10T00:00Z,,,0,N/A,1962,Colonial Life Arena,Columbia,SC,18000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2579,s:40~l:41~t:2579,South Carolina,Gamecocks,SC,South Carolina Gamecocks,South Carolina,670010,000000,True,1962,https://a.espncdn.com/i/teamlogos/ncaa/500/2579.png,23,78,True,2908,s:40~l:41~t:2908,South Carolina Upstate,Spartans,SCUP,South Carolina Upstate Spartans,SC Upstate,008545,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2908.png,6,60,False,401371884,2022,2,2070,000000,,,,,,
401371846,s:40~l:41~e:401371846~c:401371846,2021-11-10T00:00Z,6023,True,False,False,False,2021-11-10T00:00Z,,,0,N/A,2088,Stegeman Coliseum,Athens,GA,10523,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,61,s:40~l:41~t:61,Georgia,Bulldogs,UGA,Georgia Bulldogs,Georgia,CC0000,000000,True,2088,https://a.espncdn.com/i/teamlogos/ncaa/500/61.png,23,58,True,2229,s:40~l:41~t:2229,Florida International,Panthers,FIU,Florida International Panthers,FIU,091731,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2229.png,11,51,False,401371846,2022,2,2216,c5960c,,,,,,
401371804,s:40~l:41~e:401371804~c:401371804,2021-11-10T00:00Z,3605,True,False,False,False,2021-11-10T00:00Z,,,0,N/A,2201,Williams Arena at Minges Coliseum,Greenville,NC,7100,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,151,s:40~l:41~t:151,East Carolina,Pirates,ECU,East Carolina Pirates,East Carolina,4b1869,f0907b,True,2201,https://a.espncdn.com/i/teamlogos/ncaa/500/151.png,62,70,True,2569,s:40~l:41~t:2569,South Carolina State,Bulldogs,SCST,South Carolina State Bulldogs,SC State,7d1315,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2569.png,16,62,False,401371804,2022,2,2077,104897,,,,,,
401371792,s:40~l:41~e:401371792~c:401371792,2021-11-10T00:00Z,0,True,False,False,False,2021-11-10T00:00Z,,,0,N/A,201,Fifth Third Arena,Cincinnati,OH,12012,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2132,s:40~l:41~t:2132,Cincinnati,Bearcats,CIN,Cincinnati Bearcats,Cincinnati,000000,717073,True,201,https://a.espncdn.com/i/teamlogos/ncaa/500/2132.png,62,65,True,339,s:40~l:41~t:339,Evansville,Purple Aces,EVAN,Evansville Purple Aces,Evansville,663399,True,https://a.espncdn.com/i/teamlogos/ncaa/500/339.png,18,43,False,401371792,2022,2,2462,ef6f00,,,,,,
401371719,s:40~l:41~e:401371719~c:401371719,2021-11-10T00:00Z,6173,True,False,False,False,2021-11-10T00:00Z,,,0,N/A,4486,Robins Center,Richmond,VA,7201,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,257,s:40~l:41~t:257,Richmond,Spiders,RICH,Richmond Spiders,Richmond,9e0712,b90b2e,True,4486,https://a.espncdn.com/i/teamlogos/ncaa/500/257.png,3,70,True,2428,s:40~l:41~t:2428,North Carolina Central,Eagles,NCCU,North Carolina Central Eagles,NC Central,880023,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2428.png,16,60,False,401371719,2022,2,2081,c2c3c0,,,,,,
401371711,s:40~l:41~e:401371711~c:401371711,2021-11-10T00:00Z,5133,True,False,False,False,2021-11-10T00:00Z,,,0,N/A,2179,Ryan Center,Kingston,RI,8000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,227,s:40~l:41~t:227,Rhode Island,Rams,URI,Rhode Island Rams,Rhode Island,091f3f,5ab3e8,True,2179,https://a.espncdn.com/i/teamlogos/ncaa/500/227.png,3,71,True,104,s:40~l:41~t:104,Boston University,Terriers,BU,Boston University Terriers,Boston Univ,cc0000,True,https://a.espncdn.com/i/teamlogos/ncaa/500/104.png,22,62,False,401371711,2022,2,1999,ffffff,,,,,,
401371192,s:40~l:41~e:401371192~c:401371192,2021-11-10T00:00Z,0,True,False,False,False,2021-11-10T00:00Z,,,0,N/A,833,Desert Financial Arena,Tempe,AZ,14198,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,9,s:40~l:41~t:9,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Arizona State,942139,f1f2f3,True,833,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,21,76,True,2501,s:40~l:41~t:2501,Portland,Pilots,PORT,Portland Pilots,Portland,0e034e,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2501.png,29,60,False,401371192,2022,2,2136,f0f0f0,,,,,,
401371114,s:40~l:41~e:401371114~c:401371114,2021-11-10T00:00Z,1468,True,False,False,False,2021-11-10T00:00Z,,,0,N/A,1923,John J. Lee Amphitheater,New Haven,CT,2800,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,43,s:40~l:41~t:43,Yale,Bulldogs,YALE,Yale Bulldogs,Yale,004a81,286dc0,True,1923,https://a.espncdn.com/i/teamlogos/ncaa/500/43.png,12,88,True,185,s:40~l:41~t:185,Vassar,Brewers,VAS,Vassar Brewers,Vassar,,False,,,42,False,401371114,2022,2,,,,,,,,
401371093,s:40~l:41~e:401371093~c:401371093,2021-11-10T00:00Z,1282,True,False,False,False,2021-11-10T00:00Z,,,0,N/A,2209,Lavietes Pavilion,Cambridge,MA,1636,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,108,s:40~l:41~t:108,Harvard,Crimson,HARV,Harvard Crimson,Harvard,990000,dbdbdb,True,2209,https://a.espncdn.com/i/teamlogos/ncaa/500/108.png,12,86,True,60,s:40~l:41~t:60,Morehouse College,Tigers,MOR,Morehouse College Tigers,Morehouse,000000,False,https://a.espncdn.com/i/teamlogos/ncaa/500/60.png,,70,False,401371093,2022,2,,,,,,,,
401371092,s:40~l:41~e:401371092~c:401371092,2021-11-10T00:00Z,765,True,False,False,False,2021-11-10T00:00Z,,,0,N/A,2036,Pizzitola Sports Center,Providence,RI,2800,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,225,s:40~l:41~t:225,Brown,Bears,BRWN,Brown Bears,Brown,411e09,949300,True,2036,https://a.espncdn.com/i/teamlogos/ncaa/500/225.png,12,89,True,2776,s:40~l:41~t:2776,Salve Regina,Seahawks,SAL,Salve Regina Seahawks,Salve Regina,000000,False,,,59,False,401371092,2022,2,,,,,,,,
401371003,s:40~l:41~e:401371003~c:401371003,2021-11-10T00:00Z,13407,True,False,False,False,2021-11-10T00:00Z,,,0,N/A,2039,UD Arena,Dayton,OH,13407,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2168,s:40~l:41~t:2168,Dayton,Flyers,DAY,Dayton Flyers,Dayton,004B8D,ffffff,True,2039,https://a.espncdn.com/i/teamlogos/ncaa/500/2168.png,3,64,True,82,s:40~l:41~t:82,UIC,Flames,UIC,UIC Flames,UIC,001e62,True,https://a.espncdn.com/i/teamlogos/ncaa/500/82.png,45,54,False,401371003,2022,2,1895,d50032,,,,,,
401370995,s:40~l:41~e:401370995~c:401370995,2021-11-10T00:00Z,2779,True,False,False,False,2021-11-10T00:00Z,,,0,N/A,194,John M. Belk Arena,Davidson,NC,4300,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2166,s:40~l:41~t:2166,Davidson,Wildcats,DAV,Davidson Wildcats,Davidson,000000,e51837,True,194,https://a.espncdn.com/i/teamlogos/ncaa/500/2166.png,3,93,True,48,s:40~l:41~t:48,Delaware,Blue Hens,DEL,Delaware Blue Hens,Delaware,033594,True,https://a.espncdn.com/i/teamlogos/ncaa/500/48.png,10,71,False,401370995,2022,2,2189,e8ce31,,,,,,
401370984,s:40~l:41~e:401370984~c:401370984,2021-11-10T00:00Z,4558,True,False,False,False,2021-11-10T00:00Z,,,0,N/A,2167,EagleBank Arena,Fairfax,VA,7860,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2244,s:40~l:41~t:2244,George Mason,Patriots,GMU,George Mason Patriots,George Mason,016600,ecb010,True,2167,https://a.espncdn.com/i/teamlogos/ncaa/500/2244.png,3,74,True,2619,s:40~l:41~t:2619,Stony Brook,Seawolves,STBK,Stony Brook Seawolves,Stony Brook,990000,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2619.png,1,52,False,401370984,2022,2,2231,,,,,,,
401370933,s:40~l:41~e:401370933~c:401370933,2021-11-10T00:00Z,4215,True,False,False,False,2021-11-10T00:00Z,,,0,N/A,1976,SEFCU Arena,Albany,NY,4280,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,399,s:40~l:41~t:399,Albany,Great Danes,ALB,Albany Great Danes,Albany,3D2777,ffffff,True,1976,https://a.espncdn.com/i/teamlogos/ncaa/500/399.png,1,56,False,119,s:40~l:41~t:119,Towson,Tigers,TOW,Towson Tigers,Towson,FFC229,True,https://a.espncdn.com/i/teamlogos/ncaa/500/119.png,10,77,True,401370933,2022,2,4603,,,,,,,
401369998,s:40~l:41~e:401369998~c:401369998,2021-11-10T00:00Z,19929,True,False,False,False,2021-11-10T00:00Z,,,0,N/A,1964,JMA Wireless Dome,Syracuse,NY,35446,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,183,s:40~l:41~t:183,Syracuse,Orange,SYR,Syracuse Orange,Syracuse,F37321,0d1d37,True,1964,https://a.espncdn.com/i/teamlogos/ncaa/500/183.png,2,97,True,322,s:40~l:41~t:322,Lafayette,Leopards,LAF,Lafayette Leopards,Lafayette,790000,True,https://a.espncdn.com/i/teamlogos/ncaa/500/322.png,22,63,False,401369998,2022,2,2132,a59474,,,,,,
401369979,s:40~l:41~e:401369979~c:401369979,2021-11-10T00:00Z,7585,True,False,False,False,2021-11-10T00:00Z,,,0,N/A,2025,Petersen Events Center,Pittsburgh,PA,12508,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,221,s:40~l:41~t:221,Pittsburgh,Panthers,PITT,Pittsburgh Panthers,Pittsburgh,003263,231f20,True,2025,https://a.espncdn.com/i/teamlogos/ncaa/500/221.png,2,63,False,2643,s:40~l:41~t:2643,The Citadel,Bulldogs,CIT,The Citadel Bulldogs,The Citadel,002b5c,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2643.png,24,78,True,401369979,2022,2,2154,f0f0f0,,,,,,
401369925,s:40~l:41~e:401369925~c:401369925,2021-11-10T00:00Z,6144,True,False,False,False,2021-11-10T00:00Z,,,0,N/A,1912,Littlejohn Coliseum,Clemson,SC,9000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,228,s:40~l:41~t:228,Clemson,Tigers,CLEM,Clemson Tigers,Clemson,F66733,522d80,True,1912,https://a.espncdn.com/i/teamlogos/ncaa/500/228.png,2,64,True,2506,s:40~l:41~t:2506,Presbyterian,Blue Hose,PRE,Presbyterian Blue Hose,Presbyterian,194896,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2506.png,6,53,False,401369925,2022,2,2046,990134,,,,,,
401369131,s:40~l:41~e:401369131~c:401369131,2021-11-10T00:00Z,904,True,False,False,False,2021-11-10T00:00Z,,,0,N/A,1994,Swisher Gymnasium,Jacksonville,FL,1452,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,294,s:40~l:41~t:294,Jacksonville,Dolphins,JAX,Jacksonville Dolphins,Jacksonville,00523e,,True,1994,https://a.espncdn.com/i/teamlogos/ncaa/500/294.png,46,79,True,3174,s:40~l:41~t:3174,Trinity Baptist,Eagles,TRI,Trinity Baptist Eagles,Trinity Baptist,,False,,,43,False,401369131,2022,2,,,,,,,,
401365205,s:40~l:41~e:401365205~c:401365205,2021-11-10T00:00Z,3023,True,False,False,False,2021-11-10T00:00Z,,,0,N/A,239,Dale F. Halton Arena,Charlotte,NC,9105,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2429,s:40~l:41~t:2429,Charlotte,49ers,CLT,Charlotte 49ers,Charlotte,ffffff,cfab7a,True,239,https://a.espncdn.com/i/teamlogos/ncaa/500/2429.png,11,68,True,2405,s:40~l:41~t:2405,Monmouth,Hawks,MONM,Monmouth Hawks,Monmouth,051844,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2405.png,13,66,False,401365205,2022,2,2163,,,,,,,
401365203,s:40~l:41~e:401365203~c:401365203,2021-11-10T00:00Z,9990,True,False,False,False,2021-11-10T00:00Z,,,0,N/A,146,Dunkin Donuts Center,Providence,RI,12410,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2507,s:40~l:41~t:2507,Providence,Friars,PROV,Providence Friars,Providence,000000,7d8082,True,146,https://a.espncdn.com/i/teamlogos/ncaa/500/2507.png,4,80,True,2217,s:40~l:41~t:2217,Fairfield,Stags,FAIR,Fairfield Stags,Fairfield,000000,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2217.png,13,73,False,401365203,2022,2,1259,ebebeb,,,,,,
401365202,s:40~l:41~e:401365202~c:401365202,2021-11-10T00:00Z,2276,True,False,False,False,2021-11-10T00:00Z,,,0,N/A,1958,UPMC Cooper Fieldhouse,Pittsburgh,PA,3500,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2184,s:40~l:41~t:2184,Duquesne,Dukes,DUQ,Duquesne Dukes,Duquesne,002D62,b90b2e,True,1958,https://a.espncdn.com/i/teamlogos/ncaa/500/2184.png,3,73,True,2520,s:40~l:41~t:2520,Rider,Broncs,RID,Rider Broncs,Rider,a80532,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2520.png,13,61,False,401365202,2022,2,1944,ebebeb,,,,,,
401365201,s:40~l:41~e:401365201~c:401365201,2021-11-10T00:00Z,0,True,False,False,False,2021-11-10T00:00Z,,,0,N/A,2001,Hynes Athletics Center,New Rochelle,NY,2578,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,314,s:40~l:41~t:314,Iona,Gaels,IONA,Iona Gaels,Iona,8c001a,f6a704,True,2001,https://a.espncdn.com/i/teamlogos/ncaa/500/314.png,13,65,True,2026,s:40~l:41~t:2026,Appalachian State,Mountaineers,APP,Appalachian State Mountaineers,Appalachian St,000000,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2026.png,27,53,False,401365201,2022,2,2137,ffcd00,,,,,,
401364991,s:40~l:41~e:401364991~c:401364991,2021-11-10T00:00Z,2654,True,False,False,False,2021-11-10T00:00Z,,,0,N/A,2089,W.S. Hanner Fieldhouse,Statesboro,GA,3897,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,290,s:40~l:41~t:290,Georgia Southern,Eagles,GASO,Georgia Southern Eagles,Georgia So,003775,f0f0f0,True,2089,https://a.espncdn.com/i/teamlogos/ncaa/500/290.png,27,82,True,2050,s:40~l:41~t:2050,Ball State,Cardinals,BALL,Ball State Cardinals,Ball State,DA0000,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2050.png,14,71,False,401364991,2022,2,299,ffffff,,,,,,
401364990,s:40~l:41~e:401364990~c:401364990,2021-11-10T00:00Z,2824,True,False,False,False,2021-11-10T00:00Z,,,0,N/A,2159,Athletics-Recreation Center,Valparaiso,IN,5000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2674,s:40~l:41~t:2674,Valparaiso,Beacons,VALP,Valparaiso Beacons,Valparaiso,794500,,True,2159,https://a.espncdn.com/i/teamlogos/ncaa/500/2674.png,18,61,False,2649,s:40~l:41~t:2649,Toledo,Rockets,TOL,Toledo Rockets,Toledo,ffffff,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2649.png,14,69,True,401364990,2022,2,2116,ffd51d,,,,,,
401385986,s:40~l:41~e:401385986~c:401385986,2021-11-10T00:30Z,1250,True,False,False,False,2021-11-10T00:30Z,,,0,N/A,2182,Chace Athletic Center,Smithfield,RI,2670,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2803,s:40~l:41~t:2803,Bryant,Bulldogs,BRY,Bryant Bulldogs,Bryant,000000,9f8343,True,2182,https://a.espncdn.com/i/teamlogos/ncaa/500/2803.png,19,122,True,524,s:40~l:41~t:524,Fisher College,Eagles,FIS,Fisher College Eagles,Fisher College,,False,,,54,False,401385986,2022,2,,,,,,,,
401385920,s:40~l:41~e:401385920~c:401385920,2021-11-10T00:30Z,526,True,False,False,False,2021-11-10T00:30Z,,,0,N/A,2080,Edmunds Center,Deland,FL,4000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,56,s:40~l:41~t:56,Stetson,Hatters,STET,Stetson Hatters,Stetson,0a5640,56854e,True,2080,https://a.espncdn.com/i/teamlogos/ncaa/500/56.png,46,74,True,2227,s:40~l:41~t:2227,Florida Memorial,Lions,FM,Florida Memorial Lions,FL Memorial,000000,False,,,67,False,401385920,2022,2,,,,,,,,
