id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,startDate,notes_type,notes_headline,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,format.regulation.periods,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,home.score,home.winner,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,away.score,away.winner,game_id,season,season_type,groups.id,groups.name,groups.shortName,groups.isConference,status.type.altDetail,tournamentId
401252769,s:40~l:41~e:401252769~c:401252769,2021-02-21T00:00Z,32,True,False,True,False,2021-02-21T00:00Z,,,0,N/A,539,Walter Pyramid,Long Beach,CA,4200,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,299,s:40~l:41~t:299,Long Beach State,Beach,LBSU,Long Beach State Beach,Long Beach St,000000,f1f2f3,True,539,https://a.espncdn.com/i/teamlogos/ncaa/500/299.png,9,74,True,13,s:40~l:41~t:13,Cal Poly,Mustangs,CP,Cal Poly Mustangs,Cal Poly,1E4D2B,eed897,True,812,https://a.espncdn.com/i/teamlogos/ncaa/500/13.png,9,69,False,401252769,2021,2,9,Big West Conference,Big West,True,,
401269654,s:40~l:41~e:401269654~c:401269654,2021-02-21T00:30Z,0,True,False,True,False,2021-02-21T00:30Z,,,1,STD,2019,Carnesecca Arena,Queens,NY,5602,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2599,s:40~l:41~t:2599,St. John's,Red Storm,SJU,St. John's Red Storm,St. John's,d10000,101010,True,2019,https://a.espncdn.com/i/teamlogos/ncaa/500/2599.png,4,83,False,305,s:40~l:41~t:305,DePaul,Blue Demons,DEP,DePaul Blue Demons,DePaul,2d649c,ce1125,True,5427,https://a.espncdn.com/i/teamlogos/ncaa/500/305.png,4,88,True,401269654,2021,2,4,Big East Conference,Big East,True,,
401289470,s:40~l:41~e:401289470~c:401289470,2021-02-21T01:00Z,984,True,False,True,False,2021-02-21T01:00Z,,,0,N/A,2038,Allen Arena,Nashville,TN,5028,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,288,s:40~l:41~t:288,Lipscomb,Bisons,LIP,Lipscomb Bisons,Lipscomb,20366C,f6b734,True,2038,https://a.espncdn.com/i/teamlogos/ncaa/500/288.png,46,77,True,338,s:40~l:41~t:338,Kennesaw State,Owls,KENN,Kennesaw State Owls,Kennesaw State,000000,fdbb30,True,2015,https://a.espncdn.com/i/teamlogos/ncaa/500/338.png,46,63,False,401289470,2021,2,46,ASUN Conference,ASUN,True,,
401286658,s:40~l:41~e:401286658~c:401286658,2021-02-21T01:00Z,0,True,False,True,False,2021-02-21T01:00Z,,,0,N/A,7115,John J. Moore Athletics and Fitness Center,Jersey City,NJ,0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2612,s:40~l:41~t:2612,Saint Peter's,Peacocks,SPU,Saint Peter's Peacocks,Saint Peter's,004CC2,,True,1963,https://a.espncdn.com/i/teamlogos/ncaa/500/2612.png,13,50,False,2368,s:40~l:41~t:2368,Marist,Red Foxes,MRST,Marist Red Foxes,Marist,e53730,f0f0f0,True,1934,https://a.espncdn.com/i/teamlogos/ncaa/500/2368.png,13,51,True,401286658,2021,2,13,Metro Atlantic Athletic Conference,MAAC,True,,
401265434,s:40~l:41~e:401265434~c:401265434,2021-02-21T01:00Z,0,True,False,True,False,2021-02-21T01:00Z,,,0,N/A,506,Gill Coliseum,Corvallis,OR,9301,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,204,s:40~l:41~t:204,Oregon State,Beavers,ORST,Oregon State Beavers,Oregon State,c34500,dea076,True,506,https://a.espncdn.com/i/teamlogos/ncaa/500/204.png,21,57,False,38,s:40~l:41~t:38,Colorado,Buffaloes,COLO,Colorado Buffaloes,Colorado,d1c57e,ffd200,True,2207,https://a.espncdn.com/i/teamlogos/ncaa/500/38.png,21,61,True,401265434,2021,2,21,Pac-12 Conference,Pac-12,True,,
401258976,s:40~l:41~e:401258976~c:401258976,2021-02-21T01:00Z,0,True,False,True,False,2021-02-21T01:00Z,,,0,N/A,4052,Swinney Recreation Center,Kansas City,MO,1500,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,140,s:40~l:41~t:140,Kansas City,Roos,KC,Kansas City Roos,Kansas City,004b87,ffc72c,True,4052,https://a.espncdn.com/i/teamlogos/ncaa/500/140.png,49,80,True,2172,s:40~l:41~t:2172,Denver,Pioneers,DEN,Denver Pioneers,Denver,9c143d,d6ba74,True,854,https://a.espncdn.com/i/teamlogos/ncaa/500/2172.png,49,69,False,401258976,2021,2,49,Summit League,Summit,True,,
401258974,s:40~l:41~e:401258974~c:401258974,2021-02-21T01:00Z,586,True,False,True,False,2021-02-21T01:00Z,,,0,N/A,5059,Baxter Arena,Omaha,NE,7500,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2437,s:40~l:41~t:2437,Omaha,Mavericks,OMA,Omaha Mavericks,Omaha,e3193e,,True,5059,https://a.espncdn.com/i/teamlogos/ncaa/500/2437.png,49,69,False,155,s:40~l:41~t:155,North Dakota,Fighting Hawks,UND,North Dakota Fighting Hawks,North Dakota,00A26B,c2c3c0,True,1950,https://a.espncdn.com/i/teamlogos/ncaa/500/155.png,49,81,True,401258974,2021,2,49,Summit League,Summit,True,,
401258512,s:40~l:41~e:401258512~c:401258512,2021-02-21T01:00Z,0,True,False,True,False,2021-02-21T01:00Z,,,0,N/A,1895,Credit Union 1 Arena,Chicago,IL,8000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,82,s:40~l:41~t:82,UIC,Flames,UIC,UIC Flames,UIC,001e62,d50032,True,1895,https://a.espncdn.com/i/teamlogos/ncaa/500/82.png,45,59,False,2739,s:40~l:41~t:2739,Green Bay,Phoenix,GB,Green Bay Phoenix,Green Bay,006633,ffffff,True,522,https://a.espncdn.com/i/teamlogos/ncaa/500/2739.png,45,69,True,401258512,2021,2,45,Horizon League,Horizon,True,,
401252772,s:40~l:41~e:401252772~c:401252772,2021-02-21T01:00Z,0,True,False,True,False,2021-02-21T01:00Z,,,0,N/A,6853,RIMAC Arena,San Diego,CA,4000,True,0.0,0:00,3,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,2,28,s:40~l:41~t:28,UC San Diego,Tritons,UCSD,UC San Diego Tritons,UC San Diego,000000,,True,2212,https://a.espncdn.com/i/teamlogos/ncaa/500/28.png,9,83,True,27,s:40~l:41~t:27,UC Riverside,Highlanders,UCR,UC Riverside Highlanders,UC Riverside,14234F,,True,2082,https://a.espncdn.com/i/teamlogos/ncaa/500/27.png,9,82,False,401252772,2021,2,9,Big West Conference,Big West,True,OT,
401252771,s:40~l:41~e:401252771~c:401252771,2021-02-21T01:00Z,0,True,False,True,False,2021-02-21T01:00Z,,,1,STD,2003,Titan Gym,Fullerton,CA,4000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2239,s:40~l:41~t:2239,CSU Fullerton,Titans,CSUF,CSU Fullerton Titans,CSU Fullerton,003767,ff8300,True,2003,https://a.espncdn.com/i/teamlogos/ncaa/500/2239.png,9,67,True,300,s:40~l:41~t:300,UC Irvine,Anteaters,UCI,UC Irvine Anteaters,UC Irvine,002B5C,fec52e,True,469,https://a.espncdn.com/i/teamlogos/ncaa/500/300.png,9,64,False,401252771,2021,2,9,Big West Conference,Big West,True,,
401258977,s:40~l:41~e:401258977~c:401258977,2021-02-21T01:30Z,2754,True,False,True,False,2021-02-21T01:30Z,,,0,N/A,5433,Scheels Center,Fargo,ND,5644,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2449,s:40~l:41~t:2449,North Dakota State,Bison,NDSU,North Dakota State Bison,N Dakota St,01402A,ffffff,True,5433,https://a.espncdn.com/i/teamlogos/ncaa/500/2449.png,49,84,True,2571,s:40~l:41~t:2571,South Dakota State,Jackrabbits,SDST,South Dakota State Jackrabbits,S Dakota St,005DAB,c33139,True,1996,https://a.espncdn.com/i/teamlogos/ncaa/500/2571.png,49,82,False,401258977,2021,2,49,Summit League,Summit,True,,
401258268,s:40~l:41~e:401258268~c:401258268,2021-02-21T01:30Z,1290,True,False,True,False,2021-02-21T01:30Z,,,0,N/A,2022,CFSB Center,Murray,KY,8600,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,93,s:40~l:41~t:93,Murray State,Racers,MUR,Murray State Racers,Murray State,002148,000e00,True,2022,https://a.espncdn.com/i/teamlogos/ncaa/500/93.png,20,89,True,2565,s:40~l:41~t:2565,SIU Edwardsville,Cougars,SIUE,SIU Edwardsville Cougars,SIUE,eb1c23,080808,True,1919,https://a.espncdn.com/i/teamlogos/ncaa/500/2565.png,20,62,False,401258268,2021,2,20,Ohio Valley Conference,OVC,True,,
401265435,s:40~l:41~e:401265435~c:401265435,2021-02-21T02:00Z,0,True,False,True,False,2021-02-21T02:00Z,,,1,STD,1977,Matthew Knight Arena,Eugene,OR,12364,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2483,s:40~l:41~t:2483,Oregon,Ducks,ORE,Oregon Ducks,Oregon,044520,fee123,True,1977,https://a.espncdn.com/i/teamlogos/ncaa/500/2483.png,21,67,True,254,s:40~l:41~t:254,Utah,Utes,UTAH,Utah Utes,Utah,890012,7e8083,True,2196,https://a.espncdn.com/i/teamlogos/ncaa/500/254.png,21,64,False,401265435,2021,2,21,Pac-12 Conference,Pac-12,True,,
401253978,s:40~l:41~e:401253978~c:401253978,2021-02-21T02:00Z,0,True,False,True,False,2021-02-21T02:00Z,,,0,N/A,7143,Eastwood High School Gymnasium,El Paso,TX,2000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,166,s:40~l:41~t:166,New Mexico State,Aggies,NMSU,New Mexico State Aggies,New Mexico St,891216,000000,True,1937,https://a.espncdn.com/i/teamlogos/ncaa/500/166.png,30,67,True,3084,s:40~l:41~t:3084,Utah Valley,Wolverines,UVU,Utah Valley Wolverines,Utah Valley,004812,e1c736,True,2091,https://a.espncdn.com/i/teamlogos/ncaa/500/3084.png,30,60,False,401253978,2021,2,30,Western Athletic Conference,WAC,True,,
401253977,s:40~l:41~e:401253977~c:401253977,2021-02-21T02:00Z,723,True,False,True,False,2021-02-21T02:00Z,,,0,N/A,4534,GCU Arena,Phoenix,AZ,7000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2253,s:40~l:41~t:2253,Grand Canyon,Antelopes,GCU,Grand Canyon Antelopes,Grand Canyon,522398,f0f0f0,True,4534,https://a.espncdn.com/i/teamlogos/ncaa/500/2253.png,30,62,False,2856,s:40~l:41~t:2856,California Baptist,Lancers,CBU,California Baptist Lancers,CA Baptist,000080,,True,5994,https://a.espncdn.com/i/teamlogos/ncaa/500/2856.png,30,65,True,401253977,2021,2,30,Western Athletic Conference,WAC,True,,
401253976,s:40~l:41~e:401253976~c:401253976,2021-02-21T02:00Z,437,True,False,True,False,2021-02-21T02:00Z,,,1,STD,7095,Burns Arena,St. George,UT,4779,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,3101,s:40~l:41~t:3101,Dixie State,Trailblazers,DXST,Dixie State Trailblazers,Dixie State,000000,,True,,https://a.espncdn.com/i/teamlogos/ncaa/500/3101.png,30,64,True,2627,s:40~l:41~t:2627,Tarleton,Texans,TAR,Tarleton Texans,Tarleton,000000,,True,,https://a.espncdn.com/i/teamlogos/ncaa/500/2627.png,30,48,False,401253976,2021,2,30,Western Athletic Conference,WAC,True,,
401265433,s:40~l:41~e:401265433~c:401265433,2021-02-21T03:00Z,0,True,False,True,False,2021-02-21T03:00Z,,,0,N/A,782,Alaska Airlines Arena,Seattle,WA,10000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,264,s:40~l:41~t:264,Washington,Huskies,WASH,Washington Huskies,Washington,2B2F64,e8e3d3,True,782,https://a.espncdn.com/i/teamlogos/ncaa/500/264.png,21,62,True,25,s:40~l:41~t:25,California,Golden Bears,CAL,California Golden Bears,California,031522,ffc423,True,496,https://a.espncdn.com/i/teamlogos/ncaa/500/25.png,21,51,False,401265433,2021,2,21,Pac-12 Conference,Pac-12,True,,
401265432,s:40~l:41~e:401265432~c:401265432,2021-02-21T03:00Z,0,True,False,True,False,2021-02-21T03:00Z,,,0,N/A,479,Pauley Pavilion,Los Angeles,CA,13800,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,26,s:40~l:41~t:26,UCLA,Bruins,UCLA,UCLA Bruins,UCLA,005C8E,ffc72c,True,479,https://a.espncdn.com/i/teamlogos/ncaa/500/26.png,21,80,True,9,s:40~l:41~t:9,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Arizona State,942139,f1f2f3,True,833,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,21,79,False,401265432,2021,2,21,Pac-12 Conference,Pac-12,True,,
401252770,s:40~l:41~e:401252770~c:401252770,2021-02-21T03:00Z,0,True,False,True,False,2021-02-21T03:00Z,,,0,N/A,470,The Thunderdome,Santa Barbara,CA,6000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2540,s:40~l:41~t:2540,UC Santa Barbara,Gauchos,UCSB,UC Santa Barbara Gauchos,UCSB,1D1160,fdb813,True,470,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,9,63,True,2934,s:40~l:41~t:2934,CSU Bakersfield,Roadrunners,CSUB,CSU Bakersfield Roadrunners,CSU Bakersfield,003BAB,,True,2112,https://a.espncdn.com/i/teamlogos/ncaa/500/2934.png,9,44,False,401252770,2021,2,9,Big West Conference,Big West,True,,
401257334,s:40~l:41~e:401257334~c:401257334,2021-02-20T05:00Z,0,False,False,True,False,2021-02-20T05:00Z,,,0,N/A,373,Cajundome,Lafayette,LA,12362,True,0.0,0:00,0,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,2,309,s:40~l:41~t:309,Louisiana,Ragin' Cajuns,ULL,Louisiana Ragin' Cajuns,Louisiana,ce2842,,True,373,https://a.espncdn.com/i/teamlogos/ncaa/500/309.png,27,0,,250,s:40~l:41~t:250,UT Arlington,Mavericks,UTA,UT Arlington Mavericks,UT Arlington,004b7c,f58024,True,3416,https://a.espncdn.com/i/teamlogos/ncaa/500/250.png,27,0,,401257334,2021,2,27,Sun Belt Conference,Sun Belt,True,,
401253894,s:40~l:41~e:401253894~c:401253894,2021-02-20T21:00Z,0,True,False,True,False,2021-02-20T21:00Z,,,0,N/A,1049,Ferrell Center,Waco,TX,10284,True,0.0,0:00,0,6,STATUS_POSTPONED,post,False,Postponed,Postponed,Postponed,2,239,s:40~l:41~t:239,Baylor,Bears,BAY,Baylor Bears,Baylor,004834,ffb81c,True,1049,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,8,0,,197,s:40~l:41~t:197,Oklahoma State,Cowboys,OKST,Oklahoma State Cowboys,Oklahoma State,FF6500,ff9900,True,1992,https://a.espncdn.com/i/teamlogos/ncaa/500/197.png,8,0,,401253894,2021,2,8,Big 12 Conference,Big 12,True,,
401258814,s:40~l:41~e:401258814~c:401258814,2021-02-21T01:30Z,0,True,False,True,False,2021-02-21T01:30Z,,,0,N/A,2114,Reed Arena,College Station,TX,12989,True,0.0,0:00,0,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,2,245,s:40~l:41~t:245,Texas A&M,Aggies,TA&M,Texas A&M Aggies,Texas A&M,5C0025,ffffff,True,2114,https://a.espncdn.com/i/teamlogos/ncaa/500/245.png,23,0,,8,s:40~l:41~t:8,Arkansas,Razorbacks,ARK,Arkansas Razorbacks,Arkansas,9c1831,000000,True,2142,https://a.espncdn.com/i/teamlogos/ncaa/500/8.png,23,0,,401258814,2021,2,23,Southeastern Conference,SEC,True,,
401289472,s:40~l:41~e:401289472~c:401289472,2021-02-20T17:00Z,0,True,False,True,False,2021-02-20T17:00Z,,,0,N/A,7117,Liberty Arena,Lynchburg,VA,4000,True,0.0,0:00,0,6,STATUS_POSTPONED,post,False,Postponed,Postponed,Postponed,2,2335,s:40~l:41~t:2335,Liberty,Flames,LIB,Liberty Flames,Liberty,071740,a61f21,True,7117,https://a.espncdn.com/i/teamlogos/ncaa/500/2335.png,46,0,,2453,s:40~l:41~t:2453,North Alabama,Lions,UNA,North Alabama Lions,North Alabama,663399,,True,5995,https://a.espncdn.com/i/teamlogos/ncaa/500/2453.png,46,0,,401289472,2021,2,46,ASUN Conference,ASUN,True,,
401264323,s:40~l:41~e:401264323~c:401264323,2021-02-20T17:00Z,0,True,False,True,False,2021-02-20T17:00Z,,,0,N/A,1961,Moody Coliseum,Dallas,TX,7000,True,0.0,0:00,0,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,2,2567,s:40~l:41~t:2567,SMU,Mustangs,SMU,SMU Mustangs,SMU,E32F38,ecdcb9,True,1961,https://a.espncdn.com/i/teamlogos/ncaa/500/2567.png,62,0,,58,s:40~l:41~t:58,South Florida,Bulls,USF,South Florida Bulls,South Florida,004A36,231f20,True,2041,https://a.espncdn.com/i/teamlogos/ncaa/500/58.png,62,0,,401264323,2021,2,62,American Athletic Conference,American,True,,
401252872,s:40~l:41~e:401252872~c:401252872,2021-02-20T17:00Z,0,True,False,True,False,2021-02-20T17:00Z,,,0,N/A,1219,Matthews Arena,Boston,MA,5066,True,0.0,0:00,0,6,STATUS_POSTPONED,post,False,Postponed,Postponed,Postponed,2,111,s:40~l:41~t:111,Northeastern,Huskies,NE,Northeastern Huskies,Northeastern,CC0001,c2c3c0,True,1219,https://a.espncdn.com/i/teamlogos/ncaa/500/111.png,10,0,,350,s:40~l:41~t:350,UNC Wilmington,Seahawks,UNCW,UNC Wilmington Seahawks,UNC Wilmington,1d2f68,00665e,True,2157,https://a.espncdn.com/i/teamlogos/ncaa/500/350.png,10,0,,401252872,2021,2,10,Colonial Athletic Association,CAA,True,,
401269760,s:40~l:41~e:401269760~c:401269760,2021-02-20T18:00Z,0,True,False,True,False,2021-02-20T18:00Z,,,0,N/A,1957,"Memorial Hall (Dover, DE)",Dover,DE,1800,True,0.0,0:00,0,6,STATUS_POSTPONED,post,False,Postponed,Postponed,Postponed,2,2169,s:40~l:41~t:2169,Delaware State,Hornets,DSU,Delaware State Hornets,Delaware State,FF3630,009cdd,True,1957,https://a.espncdn.com/i/teamlogos/ncaa/500/2169.png,16,0,,2415,s:40~l:41~t:2415,Morgan State,Bears,MORG,Morgan State Bears,Morgan State,014786,f47937,True,2021,https://a.espncdn.com/i/teamlogos/ncaa/500/2415.png,16,0,,401269760,2021,2,16,Mid-Eastern Athletic Conference,MEAC,True,,
401254685,s:40~l:41~e:401254685~c:401254685,2021-02-20T18:00Z,0,True,False,True,False,2021-02-20T18:00Z,,,0,N/A,1902,Tudor Fieldhouse,Houston,TX,5750,True,0.0,0:00,0,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,2,242,s:40~l:41~t:242,Rice,Owls,RICE,Rice Owls,Rice,003D7D,d1d5d8,True,1902,https://a.espncdn.com/i/teamlogos/ncaa/500/242.png,11,0,,276,s:40~l:41~t:276,Marshall,Thundering Herd,MRSH,Marshall Thundering Herd,Marshall,00ae42,be854c,True,1935,https://a.espncdn.com/i/teamlogos/ncaa/500/276.png,11,0,,401254685,2021,2,11,Conference USA,C-USA,True,,
401254011,s:40~l:41~e:401254011~c:401254011,2021-02-20T18:00Z,0,True,False,True,False,2021-02-20T18:00Z,,,1,STD,239,Dale F. Halton Arena,Charlotte,NC,9105,True,0.0,0:00,0,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,2,2429,s:40~l:41~t:2429,Charlotte,49ers,CLT,Charlotte 49ers,Charlotte,ffffff,cfab7a,True,239,https://a.espncdn.com/i/teamlogos/ncaa/500/2429.png,11,0,,2636,s:40~l:41~t:2636,UTSA,Roadrunners,UTSA,UTSA Roadrunners,UTSA,002A5C,f47321,True,2115,https://a.espncdn.com/i/teamlogos/ncaa/500/2636.png,11,0,,401254011,2021,2,11,Conference USA,C-USA,True,,
401252871,s:40~l:41~e:401252871~c:401252871,2021-02-20T18:00Z,0,True,False,True,False,2021-02-20T18:00Z,,,0,N/A,1903,Daskalakis Athletic Center,Philadelphia,PA,2509,True,0.0,0:00,0,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,2,2182,s:40~l:41~t:2182,Drexel,Dragons,DREX,Drexel Dragons,Drexel,020260,ffd65a,True,1903,https://a.espncdn.com/i/teamlogos/ncaa/500/2182.png,10,0,,119,s:40~l:41~t:119,Towson,Tigers,TOW,Towson Tigers,Towson,FFC229,,True,4603,https://a.espncdn.com/i/teamlogos/ncaa/500/119.png,10,0,,401252871,2021,2,10,Colonial Athletic Association,CAA,True,,
401254232,s:40~l:41~e:401254232~c:401254232,2021-02-20T19:00Z,0,True,False,True,False,2021-02-20T19:00Z,,,0,N/A,2216,Ocean Bank Convocation Center,Miami,FL,5000,True,0.0,0:00,0,6,STATUS_POSTPONED,post,False,Postponed,Postponed,Postponed,2,2229,s:40~l:41~t:2229,Florida International,Panthers,FIU,Florida International Panthers,FIU,091731,c5960c,True,2216,https://a.espncdn.com/i/teamlogos/ncaa/500/2229.png,11,0,,2572,s:40~l:41~t:2572,Southern Miss,Golden Eagles,USM,Southern Miss Golden Eagles,Southern Miss,FFAA3C,ffc423,True,2009,https://a.espncdn.com/i/teamlogos/ncaa/500/2572.png,11,0,,401254232,2021,2,11,Conference USA,C-USA,True,,
401254218,s:40~l:41~e:401254218~c:401254218,2021-02-20T19:30Z,0,True,False,True,False,2021-02-20T19:30Z,,,0,N/A,2110,FAU Arena,Boca Raton,FL,2500,True,0.0,0:00,0,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,2,2226,s:40~l:41~t:2226,Florida Atlantic,Owls,FAU,Florida Atlantic Owls,FAU,004B85,bb2f4c,True,2110,https://a.espncdn.com/i/teamlogos/ncaa/500/2226.png,11,0,,2638,s:40~l:41~t:2638,UTEP,Miners,UTEP,UTEP Miners,UTEP,ff8200,041e42,True,2117,https://a.espncdn.com/i/teamlogos/ncaa/500/2638.png,11,0,,401254218,2021,2,11,Conference USA,C-USA,True,,
401286837,s:40~l:41~e:401286837~c:401286837,2021-02-20T21:00Z,0,True,False,True,False,2021-02-20T21:00Z,,,0,N/A,2132,Kirby Sports Center,Easton,PA,2453,True,0.0,0:00,0,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,2,322,s:40~l:41~t:322,Lafayette,Leopards,LAF,Lafayette Leopards,Lafayette,790000,a59474,True,2132,https://a.espncdn.com/i/teamlogos/ncaa/500/322.png,22,0,,2083,s:40~l:41~t:2083,Bucknell,Bison,BUCK,Bucknell Bison,Bucknell,000060,00316e,True,2208,https://a.espncdn.com/i/teamlogos/ncaa/500/2083.png,22,0,,401286837,2021,2,22,Patriot League,Patriot,True,,
401261500,s:40~l:41~e:401261500~c:401261500,2021-02-20T22:00Z,0,True,False,True,False,2021-02-20T22:00Z,,,0,N/A,2063,Burton Coliseum,Lake Charles,LA,8500,True,0.0,0:00,0,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,2,2377,s:40~l:41~t:2377,McNeese,Cowboys,MCNS,McNeese Cowboys,McNeese,00529C,,True,6007,https://a.espncdn.com/i/teamlogos/ncaa/500/2377.png,25,0,,2443,s:40~l:41~t:2443,New Orleans,Privateers,UNO,New Orleans Privateers,New Orleans,005da6,a2a9ae,True,1926,https://a.espncdn.com/i/teamlogos/ncaa/500/2443.png,25,0,,401261500,2021,2,25,Southland Conference,Southland,True,,
401261446,s:40~l:41~e:401261446~c:401261446,2021-02-20T22:00Z,0,True,False,True,False,2021-02-20T22:00Z,,,0,N/A,2040,University Center (LA),Hammond,LA,7500,True,0.0,0:00,0,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,2,2545,s:40~l:41~t:2545,SE Louisiana,Lions,SELA,SE Louisiana Lions,SE Louisiana,215732,ffc72c,True,2040,https://a.espncdn.com/i/teamlogos/ncaa/500/2545.png,25,0,,2000,s:40~l:41~t:2000,Abilene Christian,Wildcats,ACU,Abilene Christian Wildcats,Abilene Chrstn,4e2683,ebebeb,True,7241,https://a.espncdn.com/i/teamlogos/ncaa/500/2000.png,25,0,,401261446,2021,2,25,Southland Conference,Southland,True,,
401257170,s:40~l:41~e:401257170~c:401257170,2021-02-20T22:00Z,0,True,False,True,False,2021-02-20T22:00Z,,,0,N/A,2033,First National Bank Arena,Jonesboro,AR,10563,True,0.0,0:00,0,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,2,2032,s:40~l:41~t:2032,Arkansas State,Red Wolves,ARST,Arkansas State Red Wolves,Arkansas State,e81018,000000,True,2033,https://a.espncdn.com/i/teamlogos/ncaa/500/2032.png,27,0,,326,s:40~l:41~t:326,Texas State,Bobcats,TXST,Texas State Bobcats,Texas State,4e1719,b4975a,True,2010,https://a.espncdn.com/i/teamlogos/ncaa/500/326.png,27,0,,401257170,2021,2,27,Sun Belt Conference,Sun Belt,True,,
401255060,s:40~l:41~e:401255060~c:401255060,2021-02-20T22:00Z,0,True,False,True,False,2021-02-20T22:00Z,,,0,N/A,1897,Murphy Center,Murfreesboro,TN,11520,True,0.0,0:00,0,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,2,2393,s:40~l:41~t:2393,Middle Tennessee,Blue Raiders,MTSU,Middle Tennessee Blue Raiders,MTSU,0079C2,c3c5c8,True,1897,https://a.espncdn.com/i/teamlogos/ncaa/500/2393.png,11,0,,2348,s:40~l:41~t:2348,Louisiana Tech,Bulldogs,LT,Louisiana Tech Bulldogs,Louisiana Tech,002d65,d3313a,True,1982,https://a.espncdn.com/i/teamlogos/ncaa/500/2348.png,11,0,,401255060,2021,2,11,Conference USA,C-USA,True,,
401254576,s:40~l:41~e:401254576~c:401254576,2021-02-20T22:00Z,0,True,False,True,False,2021-02-20T22:00Z,,,0,N/A,1938,UNT Coliseum,Denton,TX,10500,True,0.0,0:00,0,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,2,249,s:40~l:41~t:249,North Texas,Mean Green,UNT,North Texas Mean Green,North Texas,00853D,000000,True,1938,https://a.espncdn.com/i/teamlogos/ncaa/500/249.png,11,0,,98,s:40~l:41~t:98,Western Kentucky,Hilltoppers,WKU,Western Kentucky Hilltoppers,Western KY,F32026,b3b5b8,True,1971,https://a.espncdn.com/i/teamlogos/ncaa/500/98.png,11,0,,401254576,2021,2,11,Conference USA,C-USA,True,,
401259018,s:40~l:41~e:401259018~c:401259018,2021-02-20T22:30Z,0,True,False,True,False,2021-02-20T22:30Z,,,0,N/A,2079,William R. Johnson Coliseum,Nacogdoches,TX,7203,True,0.0,0:00,0,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,2,2617,s:40~l:41~t:2617,Stephen F. Austin,Lumberjacks,SFA,Stephen F. Austin Lumberjacks,SF Austin,393996,bec0c2,True,2079,https://a.espncdn.com/i/teamlogos/ncaa/500/2617.png,25,0,,2916,s:40~l:41~t:2916,Incarnate Word,Cardinals,UIW,Incarnate Word Cardinals,Incarnate Word,000000,080808,True,4532,https://a.espncdn.com/i/teamlogos/ncaa/500/2916.png,25,0,,401259018,2021,2,25,Southland Conference,Southland,True,,
