id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,game_id,season_type,groups.id,groups.name,groups.shortName,groups.isConference,status.type.altDetail,season,tournamentId,PBP
400785256,s:40~l:41~e:400785256~c:400785256,2015-03-15T17:00Z,20315,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"SEC MEN'S TOURNAMENT - FINAL""""}]",2015-03-15T17:00Z,,"",1834,Bridgestone Arena,Nashville,TN,19395,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,96,s:40~l:41~t:96,Kentucky,Wildcats,UK,Kentucky Wildcats,Kentucky,005DAA,ffffff,TRUE,251,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,23,8,s:40~l:41~t:8,Arkansas,Razorbacks,ARK,Arkansas Razorbacks,Arkansas,9c1831,000000,TRUE,2142,https://a.espncdn.com/i/teamlogos/ncaa/500/8.png,23,400785256,2,23,Southeastern Conference,SEC,TRUE,"",2015,27,TRUE
400785334,s:40~l:41~e:400785334~c:400785334,2015-03-15T17:00Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"SUN BELT CONFERENCE MEN'S CHAMPIONSHIP - FINAL""""}]",2015-03-15T17:00Z,,"",1926,Lakefront Arena,New Orleans,LA,8785,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2247,s:40~l:41~t:2247,Georgia State,Panthers,GAST,Georgia State Panthers,Georgia State,1e539a,ebebeb,TRUE,2057,https://a.espncdn.com/i/teamlogos/ncaa/500/2247.png,27,290,s:40~l:41~t:290,Georgia Southern,Eagles,GASO,Georgia Southern Eagles,Georgia So,003775,f0f0f0,TRUE,2089,https://a.espncdn.com/i/teamlogos/ncaa/500/290.png,27,400785334,2,27,Sun Belt Conference,Sun Belt,TRUE,"",2015,32,TRUE
400785258,s:40~l:41~e:400785258~c:400785258,2015-03-15T17:00Z,7685,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"ATLANTIC 10 MEN'S CHAMPIONSHIP - FINAL""""}]",2015-03-15T17:00Z,1,STD,3559,Barclays Center,Brooklyn,NY,17732,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2168,s:40~l:41~t:2168,Dayton,Flyers,DAY,Dayton Flyers,Dayton,004B8D,ffffff,TRUE,2039,https://a.espncdn.com/i/teamlogos/ncaa/500/2168.png,3,2670,s:40~l:41~t:2670,VCU,Rams,VCU,VCU Rams,VCU,929292,edb71d,TRUE,2051,https://a.espncdn.com/i/teamlogos/ncaa/500/2670.png,3,400785258,2,3,Atlantic 10 Conference,A 10,TRUE,"",2015,2,TRUE
400785274,s:40~l:41~e:400785274~c:400785274,2015-03-15T03:30Z,5463,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"BIG WEST CONFERENCE MEN'S TOURNAMENT - FINAL""""}]",2015-03-15T03:30Z,10,QUALIFY,1842,Honda Center,Anaheim,CA,0,FALSE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,300,s:40~l:41~t:300,UC Irvine,Anteaters,UCI,UC Irvine Anteaters,UC Irvine,002B5C,fec52e,TRUE,469,https://a.espncdn.com/i/teamlogos/ncaa/500/300.png,9,62,s:40~l:41~t:62,Hawai'i,Rainbow Warriors,HAW,Hawai'i Rainbow Warriors,Hawai'i,003420,ffffff,TRUE,540,https://a.espncdn.com/i/teamlogos/ncaa/500/62.png,9,400785274,2,9,Big West Conference,Big West,TRUE,"",2015,10,TRUE
400785117,s:40~l:41~e:400785117~c:400785117,2015-03-15T03:00Z,12916,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"PAC-12 MEN'S TOURNAMENT PRES. BY NEW YORK LIFE - FINAL""""}]",2015-03-15T03:00Z,,"",4810,MGM Grand Garden Arena,Las Vegas,NV,0,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,12,s:40~l:41~t:12,Arizona,Wildcats,ARIZ,Arizona Wildcats,Arizona,002449,00205b,TRUE,1064,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,21,2483,s:40~l:41~t:2483,Oregon,Ducks,ORE,Oregon Ducks,Oregon,044520,fee123,TRUE,1977,https://a.espncdn.com/i/teamlogos/ncaa/500/2483.png,21,400785117,2,21,Pac-12 Conference,Pac-12,TRUE,"",2015,25,TRUE
400785254,s:40~l:41~e:400785254~c:400785254,2015-03-15T03:00Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"WAC MEN'S TOURNAMENT - FINAL""""}]",2015-03-15T03:00Z,,"",1246,Orleans Arena,Las Vegas,NV,0,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,166,s:40~l:41~t:166,New Mexico State,Aggies,NMSU,New Mexico State Aggies,New Mexico St,891216,000000,TRUE,1937,https://a.espncdn.com/i/teamlogos/ncaa/500/166.png,30,2547,s:40~l:41~t:2547,Seattle U,Redhawks,SEA,Seattle U Redhawks,Seattle U,BF2E1A,c2c3c0,TRUE,1965,https://a.espncdn.com/i/teamlogos/ncaa/500/2547.png,30,400785254,2,30,Western Athletic Conference,WAC,TRUE,"",2015,34,TRUE
400785116,s:40~l:41~e:400785116~c:400785116,2015-03-15T01:30Z,5016,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"SOUTHLAND MEN'S TOURNAMENT - FINAL""""}]",2015-03-15T01:30Z,,"",3479,Leonard E. Merrell Center,Katy,TX,5794,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2617,s:40~l:41~t:2617,Stephen F. Austin,Lumberjacks,SFA,Stephen F. Austin Lumberjacks,SF Austin,393996,bec0c2,TRUE,2079,https://a.espncdn.com/i/teamlogos/ncaa/500/2617.png,25,2534,s:40~l:41~t:2534,Sam Houston,Bearkats,SHSU,Sam Houston Bearkats,Sam Houston,fe5000,000000,TRUE,4585,https://a.espncdn.com/i/teamlogos/ncaa/500/2534.png,25,400785116,2,25,Southland Conference,Southland,TRUE,"",2015,29,TRUE
400785121,s:40~l:41~e:400785121~c:400785121,2015-03-15T01:00Z,7026,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"BIG SKY MEN'S CHAMPIONSHIP - FINAL""""}]",2015-03-15T01:00Z,,"",1995,Dahlberg Arena,Missoula,MT,7200,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,149,s:40~l:41~t:149,Montana,Grizzlies,MONT,Montana Grizzlies,Montana,751D4A,666666,TRUE,1995,https://a.espncdn.com/i/teamlogos/ncaa/500/149.png,5,331,s:40~l:41~t:331,Eastern Washington,Eagles,EWU,Eastern Washington Eagles,E Washington,a10022,abb4bc,TRUE,1959,https://a.espncdn.com/i/teamlogos/ncaa/500/331.png,5,400785121,2,5,Big Sky Conference,Big Sky,TRUE,"",2015,7,TRUE
400785107,s:40~l:41~e:400785107~c:400785107,2015-03-15T00:30Z,22026,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"NEW YORK LIFE ACC MEN'S TOURNAMENT - FINAL""""}]",2015-03-15T00:30Z,1,STD,349,Greensboro Coliseum,Greensboro,NC,23500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,87,s:40~l:41~t:87,Notre Dame,Fighting Irish,ND,Notre Dame Fighting Irish,Notre Dame,00122b,ae9142,TRUE,282,https://a.espncdn.com/i/teamlogos/ncaa/500/87.png,2,153,s:40~l:41~t:153,North Carolina,Tar Heels,UNC,North Carolina Tar Heels,North Carolina,99bfe5,13294b,TRUE,207,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,2,400785107,2,2,Atlantic Coast Conference,ACC,TRUE,"",2015,3,TRUE
400785106,s:40~l:41~e:400785106~c:400785106,2015-03-15T00:00Z,13471,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"BIG EAST MEN'S CHAMPIONSHIP - FINAL""""}]",2015-03-15T00:00Z,6,TRNMNT,1830,Madison Square Garden,New York,NY,19812,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,222,s:40~l:41~t:222,Villanova,Wildcats,VILL,Villanova Wildcats,Villanova,123d7C,f0f0f0,TRUE,1969,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,4,2752,s:40~l:41~t:2752,Xavier,Musketeers,XAV,Xavier Musketeers,Xavier,002144,9ea2a2,TRUE,1973,https://a.espncdn.com/i/teamlogos/ncaa/500/2752.png,4,400785106,2,4,Big East Conference,Big East,TRUE,"",2015,6,TRUE
400785119,s:40~l:41~e:400785119~c:400785119,2015-03-14T23:30Z,5266,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"MAC MEN'S TOURNAMENT - FINAL""""}]",2015-03-14T23:30Z,17,FINAL,3417,Rocket Mortgage FieldHouse,Cleveland,OH,19432,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2117,s:40~l:41~t:2117,Central Michigan,Chippewas,CMU,Central Michigan Chippewas,C Michigan,6a0032,ffffff,TRUE,2087,https://a.espncdn.com/i/teamlogos/ncaa/500/2117.png,14,2084,s:40~l:41~t:2084,Buffalo,Bulls,BUFF,Buffalo Bulls,Buffalo,041A9B,ebebeb,TRUE,2107,https://a.espncdn.com/i/teamlogos/ncaa/500/2084.png,14,400785119,2,14,Mid-American Conference,MAC,TRUE,"",2015,17,TRUE
400785118,s:40~l:41~e:400785118~c:400785118,2015-03-14T22:30Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"SWAC MEN'S TOURNAMENT - FINAL""""}]",2015-03-14T22:30Z,,"",1394,Toyota Center (Houston),Houston,TX,18055,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2640,s:40~l:41~t:2640,Texas Southern,Tigers,TXSO,Texas Southern Tigers,Texas Southern,6A0403,ebebeb,TRUE,2165,https://a.espncdn.com/i/teamlogos/ncaa/500/2640.png,26,2582,s:40~l:41~t:2582,Southern,Jaguars,SOU,Southern Jaguars,Southern,004B97,ffc82d,TRUE,2210,https://a.espncdn.com/i/teamlogos/ncaa/500/2582.png,26,400785118,2,26,Southwestern Athletic Conference,SWAC,TRUE,"",2015,30,TRUE
400785105,s:40~l:41~e:400785105~c:400785105,2015-03-14T22:00Z,19075,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"PHILLIPS 66 BIG 12 MEN'S CHAMPIONSHIP - FINAL""""}]",2015-03-14T22:00Z,1,STD,2561,T-Mobile Center,Kansas City,MO,0,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2305,s:40~l:41~t:2305,Kansas,Jayhawks,KU,Kansas Jayhawks,Kansas,0022B4,e8000d,TRUE,2171,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,8,66,s:40~l:41~t:66,Iowa State,Cyclones,ISU,Iowa State Cyclones,Iowa State,660015,830b2c,TRUE,432,https://a.espncdn.com/i/teamlogos/ncaa/500/66.png,8,400785105,2,8,Big 12 Conference,Big 12,TRUE,"",2015,5,TRUE
400785255,s:40~l:41~e:400785255~c:400785255,2015-03-14T22:00Z,10002,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"MOUNTAIN WEST MEN'S CHAMPIONSHIP - FINAL""""}]",2015-03-14T22:00Z,,"",2083,Thomas & Mack Center,Las Vegas,NV,18000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,21,s:40~l:41~t:21,San Diego State,Aztecs,SDSU,San Diego State Aztecs,San Diego State,BF2C37,a8996e,TRUE,2111,https://a.espncdn.com/i/teamlogos/ncaa/500/21.png,44,2751,s:40~l:41~t:2751,Wyoming,Cowboys,WYO,Wyoming Cowboys,Wyoming,533B22,ffffff,TRUE,2053,https://a.espncdn.com/i/teamlogos/ncaa/500/2751.png,44,400785255,2,44,Mountain West Conference,Mountain West,TRUE,"",2015,20,TRUE
400785102,s:40~l:41~e:400785102~c:400785102,2015-03-14T21:35Z,10114,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"THE AMERICAN MEN'S CHAMPIONSHIP - SEMIFINAL""""}]",2015-03-14T21:35Z,39,CC,64,XL Center,Hartford,CT,15558,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,202,s:40~l:41~t:202,Tulsa,Golden Hurricane,TLSA,Tulsa Golden Hurricane,Tulsa,004371,ee3b33,TRUE,2049,https://a.espncdn.com/i/teamlogos/ncaa/500/202.png,62,41,s:40~l:41~t:41,UConn,Huskies,CONN,UConn Huskies,UConn,001d40,f1f2f3,TRUE,1956,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,62,400785102,2,62,American Athletic Conference,American,TRUE,"",2015,39,TRUE
400785113,s:40~l:41~e:400785113~c:400785113,2015-03-14T20:30Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"SUN BELT CONFERENCE MEN'S CHAMPIONSHIP - SEMIFINAL""""}]",2015-03-14T20:30Z,,"",1926,Lakefront Arena,New Orleans,LA,8785,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,290,s:40~l:41~t:290,Georgia Southern,Eagles,GASO,Georgia Southern Eagles,Georgia So,003775,f0f0f0,TRUE,2089,https://a.espncdn.com/i/teamlogos/ncaa/500/290.png,27,2433,s:40~l:41~t:2433,UL Monroe,Warhawks,ULM,UL Monroe Warhawks,UL Monroe,231F20,b18445,TRUE,2061,https://a.espncdn.com/i/teamlogos/ncaa/500/2433.png,27,400785113,2,27,Sun Belt Conference,Sun Belt,TRUE,"",2015,32,TRUE
400785100,s:40~l:41~e:400785100~c:400785100,2015-03-14T20:25Z,8488,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"ATLANTIC 10 MEN'S CHAMPIONSHIP - SEMIFINAL""""}]",2015-03-14T20:25Z,1,STD,3559,Barclays Center,Brooklyn,NY,17732,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2168,s:40~l:41~t:2168,Dayton,Flyers,DAY,Dayton Flyers,Dayton,004B8D,ffffff,TRUE,2039,https://a.espncdn.com/i/teamlogos/ncaa/500/2168.png,3,227,s:40~l:41~t:227,Rhode Island,Rams,URI,Rhode Island Rams,Rhode Island,091f3f,5ab3e8,TRUE,2179,https://a.espncdn.com/i/teamlogos/ncaa/500/227.png,3,400785100,2,3,Atlantic 10 Conference,A 10,TRUE,"",2015,2,TRUE
400766836,s:40~l:41~e:400766836~c:400766836,2015-03-14T20:00Z,5256,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': 'IVY LEAGUE PLAYOFF'}]",2015-03-14T20:00Z,1,STD,1899,The Palestra,Philadelphia,PA,8722,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,43,s:40~l:41~t:43,Yale,Bulldogs,YALE,Yale Bulldogs,Yale,004a81,286dc0,TRUE,1923,https://a.espncdn.com/i/teamlogos/ncaa/500/43.png,12,108,s:40~l:41~t:108,Harvard,Crimson,HARV,Harvard Crimson,Harvard,990000,dbdbdb,TRUE,2209,https://a.espncdn.com/i/teamlogos/ncaa/500/108.png,12,400766836,2,12,Ivy League,Ivy,TRUE,"",2015,,TRUE
400785111,s:40~l:41~e:400785111~c:400785111,2015-03-14T19:40Z,19232,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"SEC MEN'S TOURNAMENT - SEMIFINAL""""}]",2015-03-14T19:40Z,,"",1834,Bridgestone Arena,Nashville,TN,19395,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,8,s:40~l:41~t:8,Arkansas,Razorbacks,ARK,Arkansas Razorbacks,Arkansas,9c1831,000000,TRUE,2142,https://a.espncdn.com/i/teamlogos/ncaa/500/8.png,23,61,s:40~l:41~t:61,Georgia,Bulldogs,UGA,Georgia Bulldogs,Georgia,CC0000,000000,TRUE,2088,https://a.espncdn.com/i/teamlogos/ncaa/500/61.png,23,400785111,2,23,Southeastern Conference,SEC,TRUE,"",2015,27,TRUE
400785103,s:40~l:41~e:400785103~c:400785103,2015-03-14T19:30Z,8279,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"C-USA MEN'S CHAMPIONSHIP - FINAL""""}]",2015-03-14T19:30Z,1,STD,2468,Legacy Arena at BJCC,Birmingham,AL,0,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,5,s:40~l:41~t:5,UAB,Blazers,UAB,UAB Blazers,UAB,054338,ffc845,TRUE,2155,https://a.espncdn.com/i/teamlogos/ncaa/500/5.png,11,2393,s:40~l:41~t:2393,Middle Tennessee,Blue Raiders,MTSU,Middle Tennessee Blue Raiders,MTSU,0079C2,c3c5c8,TRUE,1897,https://a.espncdn.com/i/teamlogos/ncaa/500/2393.png,11,400785103,2,11,Conference USA,C-USA,TRUE,"",2015,13,TRUE
400785101,s:40~l:41~e:400785101~c:400785101,2015-03-14T19:25Z,18088,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"BIG TEN MEN'S TOURNAMENT - SEMIFINAL""""}]",2015-03-14T19:25Z,9,QRR,1847,United Center,Chicago,IL,20917,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,120,s:40~l:41~t:120,Maryland,Terrapins,MD,Maryland Terrapins,Maryland,D5002B,ffcd00,TRUE,2133,https://a.espncdn.com/i/teamlogos/ncaa/500/120.png,7,127,s:40~l:41~t:127,Michigan State,Spartans,MSU,Michigan State Spartans,Michigan State,18453B,ffffff,TRUE,1987,https://a.espncdn.com/i/teamlogos/ncaa/500/127.png,7,400785101,2,7,Big Ten Conference,Big Ten,TRUE,"",2015,9,TRUE
400785060,s:40~l:41~e:400785060~c:400785060,2015-03-14T19:00Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"THE AMERICAN MEN'S CHAMPIONSHIP - SEMIFINAL""""}]",2015-03-14T19:00Z,39,CC,64,XL Center,Hartford,CT,15558,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2567,s:40~l:41~t:2567,SMU,Mustangs,SMU,SMU Mustangs,SMU,E32F38,ecdcb9,TRUE,1961,https://a.espncdn.com/i/teamlogos/ncaa/500/2567.png,62,218,s:40~l:41~t:218,Temple,Owls,TEM,Temple Owls,Temple,A80532,a7a9ac,TRUE,2011,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,62,400785060,2,62,American Athletic Conference,American,TRUE,"",2015,39,TRUE
400785097,s:40~l:41~e:400785097~c:400785097,2015-03-14T18:00Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"SUN BELT CONFERENCE MEN'S CHAMPIONSHIP - SEMIFINAL""""}]",2015-03-14T18:00Z,,"",1926,Lakefront Arena,New Orleans,LA,8785,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2247,s:40~l:41~t:2247,Georgia State,Panthers,GAST,Georgia State Panthers,Georgia State,1e539a,ebebeb,TRUE,2057,https://a.espncdn.com/i/teamlogos/ncaa/500/2247.png,27,309,s:40~l:41~t:309,Louisiana,Ragin' Cajuns,ULL,Louisiana Ragin' Cajuns,Louisiana,ce2842,"",TRUE,373,https://a.espncdn.com/i/teamlogos/ncaa/500/309.png,27,400785097,2,27,Sun Belt Conference,Sun Belt,TRUE,"",2015,32,TRUE
400785065,s:40~l:41~e:400785065~c:400785065,2015-03-14T17:30Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"ATLANTIC 10 MEN'S CHAMPIONSHIP - SEMIFINAL""""}]",2015-03-14T17:30Z,1,STD,3559,Barclays Center,Brooklyn,NY,17732,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2166,s:40~l:41~t:2166,Davidson,Wildcats,DAV,Davidson Wildcats,Davidson,000000,e51837,TRUE,194,https://a.espncdn.com/i/teamlogos/ncaa/500/2166.png,3,2670,s:40~l:41~t:2670,VCU,Rams,VCU,VCU Rams,VCU,929292,edb71d,TRUE,2051,https://a.espncdn.com/i/teamlogos/ncaa/500/2670.png,3,400785065,2,3,Atlantic 10 Conference,A 10,TRUE,"",2015,2,TRUE
400785062,s:40~l:41~e:400785062~c:400785062,2015-03-14T17:00Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"SEC MEN'S TOURNAMENT - SEMIFINAL""""}]",2015-03-14T17:00Z,,"",1834,Bridgestone Arena,Nashville,TN,19395,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,96,s:40~l:41~t:96,Kentucky,Wildcats,UK,Kentucky Wildcats,Kentucky,005DAA,ffffff,TRUE,251,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,23,2,s:40~l:41~t:2,Auburn,Tigers,AUB,Auburn Tigers,Auburn,03244d,f1f2f3,TRUE,1953,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,23,400785062,2,23,Southeastern Conference,SEC,TRUE,"",2015,27,TRUE
400785059,s:40~l:41~e:400785059~c:400785059,2015-03-14T17:00Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"BIG TEN MEN'S TOURNAMENT - SEMIFINAL""""}]",2015-03-14T17:00Z,9,QRR,1847,United Center,Chicago,IL,20917,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,275,s:40~l:41~t:275,Wisconsin,Badgers,WISC,Wisconsin Badgers,Wisconsin,A00002,f7f7f7,TRUE,348,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,7,2509,s:40~l:41~t:2509,Purdue,Boilermakers,PUR,Purdue Boilermakers,Purdue,B89D29,a4a9ad,TRUE,399,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,7,400785059,2,7,Big Ten Conference,Big Ten,TRUE,"",2015,9,TRUE
400785115,s:40~l:41~e:400785115~c:400785115,2015-03-14T17:00Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"MEAC MEN'S TOURNAMENT - FINAL""""}]",2015-03-14T17:00Z,18,EXH,26,Norfolk Scope Arena,Norfolk,VA,0,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2169,s:40~l:41~t:2169,Delaware State,Hornets,DSU,Delaware State Hornets,Delaware State,FF3630,009cdd,TRUE,1957,https://a.espncdn.com/i/teamlogos/ncaa/500/2169.png,16,2261,s:40~l:41~t:2261,Hampton,Pirates,HAMP,Hampton Pirates,Hampton,0067AC,"",TRUE,2017,https://a.espncdn.com/i/teamlogos/ncaa/500/2261.png,16,400785115,2,16,Mid-Eastern Athletic Conference,MEAC,TRUE,"",2015,18,TRUE
400767020,s:40~l:41~e:400767020~c:400767020,2015-03-14T15:00Z,4468,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': """"AMERICA EAST MEN'S CHAMPIONSHIP - FINAL""""}]",2015-03-14T15:00Z,1,STD,1976,SEFCU Arena,Albany,NY,4280,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,399,s:40~l:41~t:399,Albany,Great Danes,ALB,Albany Great Danes,Albany,3D2777,ffffff,TRUE,1976,https://a.espncdn.com/i/teamlogos/ncaa/500/399.png,1,2619,s:40~l:41~t:2619,Stony Brook,Seawolves,STBK,Stony Brook Seawolves,Stony Brook,990000,"",TRUE,2231,https://a.espncdn.com/i/teamlogos/ncaa/500/2619.png,1,400767020,2,1,America East Conference,Am. East,TRUE,"",2015,1,TRUE
400784932,s:40~l:41~e:400784932~c:400784932,2015-03-14T03:59Z,4322,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"BIG WEST CONFERENCE MEN'S TOURNAMENT - SEMIFINAL""""}]",2015-03-14T03:59Z,10,QUALIFY,1842,Honda Center,Anaheim,CA,0,FALSE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2540,s:40~l:41~t:2540,UC Santa Barbara,Gauchos,UCSB,UC Santa Barbara Gauchos,UCSB,1D1160,fdb813,TRUE,470,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,9,300,s:40~l:41~t:300,UC Irvine,Anteaters,UCI,UC Irvine Anteaters,UC Irvine,002B5C,fec52e,TRUE,469,https://a.espncdn.com/i/teamlogos/ncaa/500/300.png,9,400784932,2,9,Big West Conference,Big West,TRUE,OT,2015,10,TRUE
400784933,s:40~l:41~e:400784933~c:400784933,2015-03-14T03:55Z,9199,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"MOUNTAIN WEST MEN'S CHAMPIONSHIP - SEMIFINAL""""}]",2015-03-14T03:55Z,,"",2083,Thomas & Mack Center,Las Vegas,NV,18000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,21,s:40~l:41~t:21,San Diego State,Aztecs,SDSU,San Diego State Aztecs,San Diego State,BF2C37,a8996e,TRUE,2111,https://a.espncdn.com/i/teamlogos/ncaa/500/21.png,44,36,s:40~l:41~t:36,Colorado State,Rams,CSU,Colorado State Rams,Colorado State,004537,ffc425,TRUE,475,https://a.espncdn.com/i/teamlogos/ncaa/500/36.png,44,400784933,2,44,Mountain West Conference,Mountain West,TRUE,"",2015,20,TRUE
400784999,s:40~l:41~e:400784999~c:400784999,2015-03-14T03:45Z,12916,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"PAC-12 MEN'S TOURNAMENT PRES. BY NEW YORK LIFE - SEMIFINAL""""}]",2015-03-14T03:45Z,,"",4810,MGM Grand Garden Arena,Las Vegas,NV,0,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2483,s:40~l:41~t:2483,Oregon,Ducks,ORE,Oregon Ducks,Oregon,044520,fee123,TRUE,1977,https://a.espncdn.com/i/teamlogos/ncaa/500/2483.png,21,254,s:40~l:41~t:254,Utah,Utes,UTAH,Utah Utes,Utah,890012,7e8083,TRUE,2196,https://a.espncdn.com/i/teamlogos/ncaa/500/254.png,21,400784999,2,21,Pac-12 Conference,Pac-12,TRUE,"",2015,25,TRUE
