id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,game_id,season_type,status.type.altDetail,season,groups.id,groups.name,groups.shortName,groups.isConference,tournamentId,PBP,team_box
400871116,s:40~l:41~e:400871116~c:400871116,2016-03-13T17:00Z,19613,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""SEC MEN'S TOURNAMENT - FINAL""""""""}]",2016-03-13T17:00Z,,"",1834,Bridgestone Arena,Nashville,TN,19395,TRUE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,245,s:40~l:41~t:245,Texas A&M,Aggies,TA&M,Texas A&M Aggies,Texas A&M,5C0025,ffffff,TRUE,2114,https://a.espncdn.com/i/teamlogos/ncaa/500/245.png,23,96,s:40~l:41~t:96,Kentucky,Wildcats,UK,Kentucky Wildcats,Kentucky,005DAA,ffffff,TRUE,251,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,23,400871116,2,OT,2016,23,Southeastern Conference,SEC,TRUE,27,TRUE,TRUE
400871122,s:40~l:41~e:400871122~c:400871122,2016-03-13T17:00Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""SUN BELT CONFERENCE MEN'S CHAMPIONSHIP - FINAL""""""""}]",2016-03-13T17:00Z,,"",1926,Lakefront Arena,New Orleans,LA,8785,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2031,s:40~l:41~t:2031,Little Rock,Trojans,UALR,Little Rock Trojans,Little Rock,AD0000,898d8f,TRUE,2180,https://a.espncdn.com/i/teamlogos/ncaa/500/2031.png,27,2433,s:40~l:41~t:2433,UL Monroe,Warhawks,ULM,UL Monroe Warhawks,UL Monroe,231F20,b18445,TRUE,2061,https://a.espncdn.com/i/teamlogos/ncaa/500/2433.png,27,400871122,2,"",2016,27,Sun Belt Conference,Sun Belt,TRUE,32,TRUE,TRUE
400871119,s:40~l:41~e:400871119~c:400871119,2016-03-13T16:30Z,8413,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""ATLANTIC 10 MEN'S CHAMPIONSHIP - FINAL""""""""}]",2016-03-13T16:30Z,1,STD,3559,Barclays Center,Brooklyn,NY,17732,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2670,s:40~l:41~t:2670,VCU,Rams,VCU,VCU Rams,VCU,929292,edb71d,TRUE,2051,https://a.espncdn.com/i/teamlogos/ncaa/500/2670.png,3,2603,s:40~l:41~t:2603,Saint Joseph's,Hawks,JOES,Saint Joseph's Hawks,Saint Joseph's,C2071B,101010,TRUE,2150,https://a.espncdn.com/i/teamlogos/ncaa/500/2603.png,3,400871119,2,"",2016,3,Atlantic 10 Conference,A 10,TRUE,2,TRUE,TRUE
400871114,s:40~l:41~e:400871114~c:400871114,2016-03-13T04:39Z,5610,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""BIG WEST CONFERENCE MEN'S TOURNAMENT - FINAL""""""""}]",2016-03-13T04:39Z,10,QUALIFY,1842,Honda Center,Anaheim,CA,0,FALSE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,62,s:40~l:41~t:62,Hawai'i,Rainbow Warriors,HAW,Hawai'i Rainbow Warriors,Hawai'i,003420,ffffff,TRUE,540,https://a.espncdn.com/i/teamlogos/ncaa/500/62.png,9,299,s:40~l:41~t:299,Long Beach State,Beach,LBSU,Long Beach State Beach,Long Beach St,000000,f1f2f3,TRUE,539,https://a.espncdn.com/i/teamlogos/ncaa/500/299.png,9,400871114,2,"",2016,9,Big West Conference,Big West,TRUE,10,TRUE,TRUE
400871112,s:40~l:41~e:400871112~c:400871112,2016-03-13T04:00Z,1673,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""WAC MEN'S TOURNAMENT - FINAL""""""""}]",2016-03-13T04:00Z,,"",1246,Orleans Arena,Las Vegas,NV,0,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,166,s:40~l:41~t:166,New Mexico State,Aggies,NMSU,New Mexico State Aggies,New Mexico St,891216,000000,TRUE,1937,https://a.espncdn.com/i/teamlogos/ncaa/500/166.png,30,2934,s:40~l:41~t:2934,CSU Bakersfield,Roadrunners,CSUB,CSU Bakersfield Roadrunners,CSU Bakersfield,003BAB,"",TRUE,2112,https://a.espncdn.com/i/teamlogos/ncaa/500/2934.png,30,400871112,2,"",2016,30,Western Athletic Conference,WAC,TRUE,34,TRUE,TRUE
400871141,s:40~l:41~e:400871141~c:400871141,2016-03-13T03:00Z,12916,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""PAC-12 MEN'S TOURNAMENT PRES. BY NEW YORK LIFE - FINAL""""""""}]",2016-03-13T03:00Z,,"",4810,MGM Grand Garden Arena,Las Vegas,NV,0,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2483,s:40~l:41~t:2483,Oregon,Ducks,ORE,Oregon Ducks,Oregon,044520,fee123,TRUE,1977,https://a.espncdn.com/i/teamlogos/ncaa/500/2483.png,21,254,s:40~l:41~t:254,Utah,Utes,UTAH,Utah Utes,Utah,890012,7e8083,TRUE,2196,https://a.espncdn.com/i/teamlogos/ncaa/500/254.png,21,400871141,2,"",2016,21,Pac-12 Conference,Pac-12,TRUE,25,TRUE,TRUE
400871133,s:40~l:41~e:400871133~c:400871133,2016-03-13T02:35Z,4399,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""SOUTHLAND MEN'S TOURNAMENT - FINAL""""""""}]",2016-03-13T02:35Z,,"",3479,Leonard E. Merrell Center,Katy,TX,5794,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2617,s:40~l:41~t:2617,Stephen F. Austin,Lumberjacks,SFA,Stephen F. Austin Lumberjacks,SF Austin,393996,bec0c2,TRUE,2079,https://a.espncdn.com/i/teamlogos/ncaa/500/2617.png,25,357,s:40~l:41~t:357,Texas A&M-CC,Islanders,AMCC,Texas A&M-CC Islanders,Texas A&M-CC,00639c,008752,TRUE,2211,https://a.espncdn.com/i/teamlogos/ncaa/500/357.png,25,400871133,2,"",2016,25,Southland Conference,Southland,TRUE,29,TRUE,TRUE
400871093,s:40~l:41~e:400871093~c:400871093,2016-03-13T02:00Z,20719,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""NEW YORK LIFE ACC MEN'S TOURNAMENT - FINAL""""""""}]",2016-03-13T02:00Z,1,STD,1823,Capital One Arena,Washington,DC,20600,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,153,s:40~l:41~t:153,North Carolina,Tar Heels,UNC,North Carolina Tar Heels,North Carolina,99bfe5,13294b,TRUE,207,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,2,258,s:40~l:41~t:258,Virginia,Cavaliers,UVA,Virginia Cavaliers,Virginia,f84c1e,ffffff,TRUE,1927,https://a.espncdn.com/i/teamlogos/ncaa/500/258.png,2,400871093,2,"",2016,2,Atlantic Coast Conference,ACC,TRUE,3,TRUE,TRUE
400871111,s:40~l:41~e:400871111~c:400871111,2016-03-13T01:45Z,2516,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""BIG SKY MEN'S CHAMPIONSHIP - FINAL""""""""}]",2016-03-13T01:45Z,1,STD,3437,Reno Events Center,Reno,NV,0,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2692,s:40~l:41~t:2692,Weber State,Wildcats,WEB,Weber State Wildcats,Weber State,18005a,ebebeb,TRUE,2198,https://a.espncdn.com/i/teamlogos/ncaa/500/2692.png,5,149,s:40~l:41~t:149,Montana,Grizzlies,MONT,Montana Grizzlies,Montana,751D4A,666666,TRUE,1995,https://a.espncdn.com/i/teamlogos/ncaa/500/149.png,5,400871111,2,"",2016,5,Big Sky Conference,Big Sky,TRUE,7,TRUE,TRUE
400871135,s:40~l:41~e:400871135~c:400871135,2016-03-13T00:30Z,6719,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""MAC MEN'S TOURNAMENT PRES. BY VISITMYRTLEBEACH.COM - FINAL""""""""}]",2016-03-13T00:30Z,17,FINAL,3417,Rocket Mortgage FieldHouse,Cleveland,OH,19432,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2006,s:40~l:41~t:2006,Akron,Zips,AKR,Akron Zips,Akron,00285e,84754e,TRUE,2203,https://a.espncdn.com/i/teamlogos/ncaa/500/2006.png,14,2084,s:40~l:41~t:2084,Buffalo,Bulls,BUFF,Buffalo Bulls,Buffalo,041A9B,ebebeb,TRUE,2107,https://a.espncdn.com/i/teamlogos/ncaa/500/2084.png,14,400871135,2,"",2016,14,Mid-American Conference,MAC,TRUE,17,TRUE,TRUE
400871142,s:40~l:41~e:400871142~c:400871142,2016-03-12T23:30Z,3041,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""SWAC MEN'S TOURNAMENT - FINAL""""""""}]",2016-03-12T23:30Z,,"",1394,Toyota Center (Houston),Houston,TX,18055,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2296,s:40~l:41~t:2296,Jackson State,Tigers,JKST,Jackson State Tigers,Jackson State,123297,b5b7ba,TRUE,1945,https://a.espncdn.com/i/teamlogos/ncaa/500/2296.png,26,2582,s:40~l:41~t:2582,Southern,Jaguars,SOU,Southern Jaguars,Southern,004B97,ffc82d,TRUE,2210,https://a.espncdn.com/i/teamlogos/ncaa/500/2582.png,26,400871142,2,"",2016,26,Southwestern Athletic Conference,SWAC,TRUE,30,TRUE,TRUE
400871094,s:40~l:41~e:400871094~c:400871094,2016-03-12T23:00Z,19046,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""PHILLIPS 66 BIG 12 MEN'S CHAMPIONSHIP - FINAL""""""""}]",2016-03-12T23:00Z,1,STD,2561,T-Mobile Center,Kansas City,MO,0,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2305,s:40~l:41~t:2305,Kansas,Jayhawks,KU,Kansas Jayhawks,Kansas,0022B4,e8000d,TRUE,2171,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,8,277,s:40~l:41~t:277,West Virginia,Mountaineers,WVU,West Virginia Mountaineers,West Virginia,FFC600,eaaa00,TRUE,2199,https://a.espncdn.com/i/teamlogos/ncaa/500/277.png,8,400871094,2,"",2016,8,Big 12 Conference,Big 12,TRUE,5,TRUE,TRUE
400871113,s:40~l:41~e:400871113~c:400871113,2016-03-12T23:00Z,8132,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""MOUNTAIN WEST MEN'S CHAMPIONSHIP - FINAL""""""""}]",2016-03-12T23:00Z,,"",2083,Thomas & Mack Center,Las Vegas,NV,18000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,21,s:40~l:41~t:21,San Diego State,Aztecs,SDSU,San Diego State Aztecs,San Diego State,BF2C37,a8996e,TRUE,2111,https://a.espncdn.com/i/teamlogos/ncaa/500/21.png,44,278,s:40~l:41~t:278,Fresno State,Bulldogs,FRES,Fresno State Bulldogs,Fresno State,c41230,231f20,TRUE,914,https://a.espncdn.com/i/teamlogos/ncaa/500/278.png,44,400871113,2,"",2016,44,Mountain West Conference,Mountain West,TRUE,20,TRUE,TRUE
400871091,s:40~l:41~e:400871091~c:400871091,2016-03-12T22:30Z,19812,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""BIG EAST MEN'S CHAMPIONSHIP - FINAL""""""""}]",2016-03-12T22:30Z,6,TRNMNT,1830,Madison Square Garden,New York,NY,19812,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,222,s:40~l:41~t:222,Villanova,Wildcats,VILL,Villanova Wildcats,Villanova,123d7C,f0f0f0,TRUE,1969,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,4,2550,s:40~l:41~t:2550,Seton Hall,Pirates,HALL,Seton Hall Pirates,Seton Hall,0857B1,8a8d8f,TRUE,1826,https://a.espncdn.com/i/teamlogos/ncaa/500/2550.png,4,400871091,2,"",2016,4,Big East Conference,Big East,TRUE,6,TRUE,TRUE
400871140,s:40~l:41~e:400871140~c:400871140,2016-03-12T22:30Z,7465,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""THE AMERICAN MEN'S CHAMPIONSHIP - SEMIFINAL""""""""}]",2016-03-12T22:30Z,39,CC,3432,Amway Center,Orlando,FL,0,FALSE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,235,s:40~l:41~t:235,Memphis,Tigers,MEM,Memphis Tigers,Memphis,003087,898d8d,TRUE,1392,https://a.espncdn.com/i/teamlogos/ncaa/500/235.png,62,2655,s:40~l:41~t:2655,Tulane,Green Wave,TULN,Tulane Green Wave,Tulane,005837,3baf29,TRUE,2048,https://a.espncdn.com/i/teamlogos/ncaa/500/2655.png,62,400871140,2,"",2016,62,American Athletic Conference,American,TRUE,39,TRUE,TRUE
400871136,s:40~l:41~e:400871136~c:400871136,2016-03-12T21:30Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""SUN BELT CONFERENCE MEN'S CHAMPIONSHIP - SEMIFINAL""""""""}]",2016-03-12T21:30Z,1,STD,1926,Lakefront Arena,New Orleans,LA,8785,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2433,s:40~l:41~t:2433,UL Monroe,Warhawks,ULM,UL Monroe Warhawks,UL Monroe,231F20,b18445,TRUE,2061,https://a.espncdn.com/i/teamlogos/ncaa/500/2433.png,27,250,s:40~l:41~t:250,UT Arlington,Mavericks,UTA,UT Arlington Mavericks,UT Arlington,004b7c,f58024,TRUE,3416,https://a.espncdn.com/i/teamlogos/ncaa/500/250.png,27,400871136,2,"",2016,27,Sun Belt Conference,Sun Belt,TRUE,32,TRUE,TRUE
400871137,s:40~l:41~e:400871137~c:400871137,2016-03-12T21:15Z,10439,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""ATLANTIC 10 MEN'S CHAMPIONSHIP - SEMIFINAL""""""""}]",2016-03-12T21:15Z,1,STD,3559,Barclays Center,Brooklyn,NY,17732,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2670,s:40~l:41~t:2670,VCU,Rams,VCU,VCU Rams,VCU,929292,edb71d,TRUE,2051,https://a.espncdn.com/i/teamlogos/ncaa/500/2670.png,3,2166,s:40~l:41~t:2166,Davidson,Wildcats,DAV,Davidson Wildcats,Davidson,000000,e51837,TRUE,194,https://a.espncdn.com/i/teamlogos/ncaa/500/2166.png,3,400871137,2,"",2016,3,Atlantic 10 Conference,A 10,TRUE,2,TRUE,TRUE
400871134,s:40~l:41~e:400871134~c:400871134,2016-03-12T20:30Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""BIG TEN MEN'S TOURNAMENT - SEMIFINAL""""""""}]",2016-03-12T20:30Z,9,QRR,2183,Bankers Life Fieldhouse,Indianapolis,IN,17923,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,127,s:40~l:41~t:127,Michigan State,Spartans,MSU,Michigan State Spartans,Michigan State,18453B,ffffff,TRUE,1987,https://a.espncdn.com/i/teamlogos/ncaa/500/127.png,7,120,s:40~l:41~t:120,Maryland,Terrapins,MD,Maryland Terrapins,Maryland,D5002B,ffcd00,TRUE,2133,https://a.espncdn.com/i/teamlogos/ncaa/500/120.png,7,400871134,2,"",2016,7,Big Ten Conference,Big Ten,TRUE,9,TRUE,TRUE
400871138,s:40~l:41~e:400871138~c:400871138,2016-03-12T20:20Z,19108,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""SEC MEN'S TOURNAMENT - SEMIFINAL""""""""}]",2016-03-12T20:20Z,,"",1834,Bridgestone Arena,Nashville,TN,19395,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,96,s:40~l:41~t:96,Kentucky,Wildcats,UK,Kentucky Wildcats,Kentucky,005DAA,ffffff,TRUE,251,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,23,61,s:40~l:41~t:61,Georgia,Bulldogs,UGA,Georgia Bulldogs,Georgia,CC0000,000000,TRUE,2088,https://a.espncdn.com/i/teamlogos/ncaa/500/61.png,23,400871138,2,"",2016,23,Southeastern Conference,SEC,TRUE,27,TRUE,TRUE
400870864,s:40~l:41~e:400870864~c:400870864,2016-03-12T20:10Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""THE AMERICAN MEN'S CHAMPIONSHIP - SEMIFINAL""""""""}]",2016-03-12T20:10Z,39,CC,3432,Amway Center,Orlando,FL,0,FALSE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,218,s:40~l:41~t:218,Temple,Owls,TEM,Temple Owls,Temple,A80532,a7a9ac,TRUE,2011,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,62,41,s:40~l:41~t:41,UConn,Huskies,CONN,UConn Huskies,UConn,001d40,f1f2f3,TRUE,1956,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,62,400870864,2,"",2016,62,American Athletic Conference,American,TRUE,39,TRUE,TRUE
400871090,s:40~l:41~e:400871090~c:400871090,2016-03-12T19:30Z,5519,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""C-USA MEN'S CHAMPIONSHIP - FINAL""""""""}]",2016-03-12T19:30Z,13,RD32,2468,Legacy Arena at BJCC,Birmingham,AL,0,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2393,s:40~l:41~t:2393,Middle Tennessee,Blue Raiders,MTSU,Middle Tennessee Blue Raiders,MTSU,0079C2,c3c5c8,TRUE,1897,https://a.espncdn.com/i/teamlogos/ncaa/500/2393.png,11,295,s:40~l:41~t:295,Old Dominion,Monarchs,ODU,Old Dominion Monarchs,Old Dominion,00507d,a1d2f1,TRUE,1940,https://a.espncdn.com/i/teamlogos/ncaa/500/295.png,11,400871090,2,"",2016,11,Conference USA,C-USA,TRUE,13,TRUE,TRUE
400870869,s:40~l:41~e:400870869~c:400870869,2016-03-12T19:00Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""SUN BELT CONFERENCE MEN'S CHAMPIONSHIP - SEMIFINAL""""""""}]",2016-03-12T19:00Z,,"",1926,Lakefront Arena,New Orleans,LA,8785,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2031,s:40~l:41~t:2031,Little Rock,Trojans,UALR,Little Rock Trojans,Little Rock,AD0000,898d8f,TRUE,2180,https://a.espncdn.com/i/teamlogos/ncaa/500/2031.png,27,309,s:40~l:41~t:309,Louisiana,Ragin' Cajuns,ULL,Louisiana Ragin' Cajuns,Louisiana,ce2842,"",TRUE,373,https://a.espncdn.com/i/teamlogos/ncaa/500/309.png,27,400870869,2,"",2016,27,Sun Belt Conference,Sun Belt,TRUE,32,TRUE,TRUE
400870863,s:40~l:41~e:400870863~c:400870863,2016-03-12T18:30Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""ATLANTIC 10 MEN'S CHAMPIONSHIP - SEMIFINAL""""""""}]",2016-03-12T18:30Z,1,STD,3559,Barclays Center,Brooklyn,NY,17732,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2168,s:40~l:41~t:2168,Dayton,Flyers,DAY,Dayton Flyers,Dayton,004B8D,ffffff,TRUE,2039,https://a.espncdn.com/i/teamlogos/ncaa/500/2168.png,3,2603,s:40~l:41~t:2603,Saint Joseph's,Hawks,JOES,Saint Joseph's Hawks,Saint Joseph's,C2071B,101010,TRUE,2150,https://a.espncdn.com/i/teamlogos/ncaa/500/2603.png,3,400870863,2,"",2016,3,Atlantic 10 Conference,A 10,TRUE,2,TRUE,TRUE
400870862,s:40~l:41~e:400870862~c:400870862,2016-03-12T18:00Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""BIG TEN MEN'S TOURNAMENT - SEMIFINAL""""""""}]",2016-03-12T18:00Z,9,QRR,2183,Bankers Life Fieldhouse,Indianapolis,IN,17923,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2509,s:40~l:41~t:2509,Purdue,Boilermakers,PUR,Purdue Boilermakers,Purdue,B89D29,a4a9ad,TRUE,399,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,7,130,s:40~l:41~t:130,Michigan,Wolverines,MICH,Michigan Wolverines,Michigan,00274c,00274c,TRUE,1986,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,7,400870862,2,"",2016,7,Big Ten Conference,Big Ten,TRUE,9,TRUE,TRUE
400870865,s:40~l:41~e:400870865~c:400870865,2016-03-12T18:00Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""SEC MEN'S TOURNAMENT - SEMIFINAL""""""""}]",2016-03-12T18:00Z,,"",1834,Bridgestone Arena,Nashville,TN,19395,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,245,s:40~l:41~t:245,Texas A&M,Aggies,TA&M,Texas A&M Aggies,Texas A&M,5C0025,ffffff,TRUE,2114,https://a.espncdn.com/i/teamlogos/ncaa/500/245.png,23,99,s:40~l:41~t:99,LSU,Tigers,LSU,LSU Tigers,LSU,fdd023,2b0d57,TRUE,557,https://a.espncdn.com/i/teamlogos/ncaa/500/99.png,23,400870865,2,"",2016,23,Southeastern Conference,SEC,TRUE,27,TRUE,TRUE
400871131,s:40~l:41~e:400871131~c:400871131,2016-03-12T18:00Z,0,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""MEAC MEN'S TOURNAMENT - FINAL""""""""}]",2016-03-12T18:00Z,18,EXH,26,Norfolk Scope Arena,Norfolk,VA,0,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2261,s:40~l:41~t:2261,Hampton,Pirates,HAMP,Hampton Pirates,Hampton,0067AC,"",TRUE,2017,https://a.espncdn.com/i/teamlogos/ncaa/500/2261.png,16,2569,s:40~l:41~t:2569,South Carolina State,Bulldogs,SCST,South Carolina State Bulldogs,SC State,7d1315,104897,TRUE,2077,https://a.espncdn.com/i/teamlogos/ncaa/500/2569.png,16,400871131,2,"",2016,16,Mid-Eastern Athletic Conference,MEAC,TRUE,18,TRUE,TRUE
400870543,s:40~l:41~e:400870543~c:400870543,2016-03-12T16:00Z,4109,TRUE,FALSE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""AMERICA EAST MEN'S CHAMPIONSHIP - FINAL""""""""}]",2016-03-12T16:00Z,1,STD,2231,Island FCU Arena,Stony Brook,NY,4000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2619,s:40~l:41~t:2619,Stony Brook,Seawolves,STBK,Stony Brook Seawolves,Stony Brook,990000,"",TRUE,2231,https://a.espncdn.com/i/teamlogos/ncaa/500/2619.png,1,261,s:40~l:41~t:261,Vermont,Catamounts,UVM,Vermont Catamounts,Vermont,013C24,ffc72c,TRUE,2118,https://a.espncdn.com/i/teamlogos/ncaa/500/261.png,1,400870543,2,"",2016,1,America East Conference,Am. East,TRUE,1,TRUE,TRUE
400870842,s:40~l:41~e:400870842~c:400870842,2016-03-12T04:59Z,5134,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""BIG WEST CONFERENCE MEN'S TOURNAMENT - SEMIFINAL""""""""}]",2016-03-12T04:59Z,10,QUALIFY,1842,Honda Center,Anaheim,CA,0,FALSE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,300,s:40~l:41~t:300,UC Irvine,Anteaters,UCI,UC Irvine Anteaters,UC Irvine,002B5C,fec52e,TRUE,469,https://a.espncdn.com/i/teamlogos/ncaa/500/300.png,9,299,s:40~l:41~t:299,Long Beach State,Beach,LBSU,Long Beach State Beach,Long Beach St,000000,f1f2f3,TRUE,539,https://a.espncdn.com/i/teamlogos/ncaa/500/299.png,9,400870842,2,"",2016,9,Big West Conference,Big West,TRUE,10,TRUE,TRUE
400870843,s:40~l:41~e:400870843~c:400870843,2016-03-12T04:30Z,12916,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""PAC-12 MEN'S TOURNAMENT PRES. BY NEW YORK LIFE - SEMIFINAL""""""""}]",2016-03-12T04:30Z,,"",4810,MGM Grand Garden Arena,Las Vegas,NV,0,TRUE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,254,s:40~l:41~t:254,Utah,Utes,UTAH,Utah Utes,Utah,890012,7e8083,TRUE,2196,https://a.espncdn.com/i/teamlogos/ncaa/500/254.png,21,25,s:40~l:41~t:25,California,Golden Bears,CAL,California Golden Bears,California,031522,ffc423,TRUE,496,https://a.espncdn.com/i/teamlogos/ncaa/500/25.png,21,400870843,2,OT,2016,21,Pac-12 Conference,Pac-12,TRUE,25,TRUE,TRUE
400870840,s:40~l:41~e:400870840~c:400870840,2016-03-12T04:30Z,8036,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""MOUNTAIN WEST MEN'S CHAMPIONSHIP - SEMIFINAL""""""""}]",2016-03-12T04:30Z,,"",2083,Thomas & Mack Center,Las Vegas,NV,18000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,278,s:40~l:41~t:278,Fresno State,Bulldogs,FRES,Fresno State Bulldogs,Fresno State,c41230,231f20,TRUE,914,https://a.espncdn.com/i/teamlogos/ncaa/500/278.png,44,36,s:40~l:41~t:36,Colorado State,Rams,CSU,Colorado State Rams,Colorado State,004537,ffc425,TRUE,475,https://a.espncdn.com/i/teamlogos/ncaa/500/36.png,44,400870840,2,"",2016,44,Mountain West Conference,Mountain West,TRUE,20,TRUE,TRUE
400870838,s:40~l:41~e:400870838~c:400870838,2016-03-12T04:30Z,1729,TRUE,TRUE,TRUE,FALSE,"[{'type': 'event', 'headline': """"""""WAC MEN'S TOURNAMENT - SEMIFINAL""""""""}]",2016-03-12T04:30Z,,"",1246,Orleans Arena,Las Vegas,NV,0,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2934,s:40~l:41~t:2934,CSU Bakersfield,Roadrunners,CSUB,CSU Bakersfield Roadrunners,CSU Bakersfield,003BAB,"",TRUE,2112,https://a.espncdn.com/i/teamlogos/ncaa/500/2934.png,30,2547,s:40~l:41~t:2547,Seattle U,Redhawks,SEA,Seattle U Redhawks,Seattle U,BF2E1A,c2c3c0,TRUE,1965,https://a.espncdn.com/i/teamlogos/ncaa/500/2547.png,30,400870838,2,"",2016,30,Western Athletic Conference,WAC,TRUE,34,TRUE,TRUE
