Role,Number,Player,Ht,Wt,Yr,G,S,Min.Pct,ORtg,Poss.Pct,Shots.Pct,eFG.Pct,TS.Pct,OR.Pct,DR.Pct,ARate,TORate,Blk.Pct,Stl.Pct,FCper40,FDper40,FTRate,FTM,FTA,FT.Pct,FGM_2,FGA_2,FG_2.Pct,FGM_3,FGA_3,FG_3.Pct,Min.Pct.Rk,ORtg.Rk,Poss.Pct.Rk,Shots.Pct.Rk,eFG.Pct.Rk,TS.Pct.Rk,OR.Pct.Rk,DR.Pct.Rk,ARate.Rk,TORate.Rk,Blk.Pct.Rk,Stl.Pct.Rk,FCper40.Rk,FDper40.Rk,FTRate.Rk,FT.Pct.Rk,FG_2.Pct.Rk,FG_3.Pct.Rk,NationalRank,Team,Year,PlayerId
Limited Role,33,Darian Harris,6-6,195,Fr,30,11,31.1,98.3,12.3,13.6,46.5,47.4,2.9,11.3,11.3,17.3,1.1,2.3,3.4,2,20.8,8,15,0.533,2,8,0.25,21,64,0.328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oral Roberts,2015,26472
Limited Role,3,Jabbar Singleton,6-0,190,So,31,3,28.3,77.6,12.6,8.5,39,45.6,0.6,14,14.5,34.4,0.3,0.7,2.3,3,70.7,18,29,0.621,4,15,0.267,8,26,0.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oral Roberts,2015,20354
Benchwarmer,23,Dederick Lee,6-2,165,Fr,18,2,9.3,75,12.7,13.2,35.7,38.7,3.9,6.4,6.4,28,0.9,1,3.3,1.6,9.5,2,2,0.999,0,1,0,5,20,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oral Roberts,2015,26471
Benchwarmer,35,Drew Wilson,6-7,220,Jr,6,NA,5.8,99.1,9,8.1,50,44.7,12.5,0,0,18,7,4.1,10.7,1.6,25,0,2,0,4,8,0.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oral Roberts,2015,15543
Major Contributor,3,Joseph Young,6-2,180,Sr,35,34,91.1,113.2,27.6,30.5,52.4,56.9,1.7,21.1,21.1,14.3,0.1,1.8,1.6,4.2,23.2,124,133,0.932,164,324,0.506,91,250,0.364,26,285,136,74,42,34,NA,NA,399,385,NA,NA,37,NA,NA,2,NA,NA,National Rank,Oregon,2015,12374
Significant Contributor,23,Elgin Cook,6-6,205,Jr,35,35,72.9,105.6,23.5,20.9,51.6,57,5.9,10.9,10.9,19.2,0.6,2.1,4.4,5.3,52.7,124,166,0.747,155,295,0.525,5,20,0.25,NA,NA,NA,NA,477,327,NA,NA,NA,NA,NA,NA,NA,195,192,NA,468,NA,National Rank,Oregon,2015,20367
Significant Contributor,24,Dillon Brooks,6-6,225,Fr,35,32,69.9,105.7,22.6,22,49.8,54.7,7.3,11.9,11.9,18.5,2.1,1,4.4,4,31.9,83,101,0.822,116,237,0.489,28,80,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158,NA,NA,National Rank,Oregon,2015,26480
Role Player,0,Dwayne Benjamin,6-7,210,Jr,33,13,54.2,112.1,18.7,21.2,52.3,52.3,8.7,8.3,8.3,9,1.8,2.1,3.5,3.1,24.1,28,57,0.491,70,140,0.5,36,97,0.371,NA,341,NA,NA,NA,NA,419,221,NA,29,NA,NA,NA,NA,NA,NA,NA,485,National Rank,Oregon,2015,26474
Role Player,15,Jalil Abdul-Bassit,6-4,197,Sr,34,19,47.9,111.3,19.1,22.3,56.6,58.8,3.2,6.7,6.7,15.5,1.8,1.8,4.6,2.8,17.3,31,38,0.816,39,89,0.438,57,131,0.435,NA,393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,National Rank,Oregon,2015,20366
Limited Role,1,Jordan Bell,6-9,215,Fr,34,20,57.5,113.5,12.4,11.1,59.5,59,8.9,9.8,9.8,21.1,11.3,1.9,4.7,1.8,16.8,11,22,0.5,78,131,0.595,0,0,0,NA,271,NA,NA,NA,NA,392,227,NA,NA,21,NA,NA,NA,NA,NA,102,NA,National Rank,Oregon,2015,26475
Limited Role,14,Ahmaad Rorie,6-1,175,Fr,35,14,46.1,103.7,14.3,12.7,48.3,52.3,2.6,16.3,16.3,21.5,0.6,0.5,2.7,2.5,30.6,28,37,0.757,36,75,0.48,15,46,0.326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Oregon,2015,26479
Nearly Invisible,2,Casey Benson,6-3,185,Fr,35,8,47.9,109.7,11,10.4,49,51.4,1.2,15,15.9,17.5,0.1,1.9,3.2,1.9,24.3,17,25,0.68,16,35,0.457,23,68,0.338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Oregon,2015,26476
Benchwarmer,25,Michael Chandler,6-10,240,Jr,19,NA,7.1,98.4,26,19.1,50,56,18.1,0,0,24.8,2,1.2,8.3,6.2,71.4,14,20,0.7,14,28,0.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oregon,2015,26481
Major Contributor,4,Victor Robbins,6-7,197,Jr,14,NA,25.2,106.4,25.5,27.2,51,56.4,7.7,6.3,6.3,14.1,0.9,2.5,2.9,5.4,48.1,38,50,0.76,38,73,0.521,10,31,0.323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oregon St.,2015,20370
Significant Contributor,1,Gary Payton,6-3,175,Jr,30,29,90.4,108.1,22.2,23.5,52.3,54.5,6.8,22.7,22.7,15.2,4.4,5.5,3,3.5,29.5,63,95,0.663,128,230,0.557,27,92,0.293,33,NA,NA,NA,423,NA,NA,313,321,NA,255,1,NA,NA,NA,NA,258,NA,National Rank,Oregon St.,2015,26485
Significant Contributor,11,Malcolm Duvivier,6-2,205,So,30,29,88.1,89.6,22.9,22,41.5,46.9,2.3,23,23.5,22,0.4,2.2,3,3.9,36.9,80,108,0.741,78,198,0.394,29,95,0.305,66,NA,NA,NA,NA,NA,NA,NA,297,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Oregon St.,2015,20375
Significant Contributor,32,Jarmal Reid,6-7,231,Jr,29,2,53.6,97,23.5,22.4,43.7,51.2,4.8,12.4,12.4,17.4,2.6,2.4,6,5.3,58.2,79,106,0.745,78,177,0.441,1,5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,NA,NA,National Rank,Oregon St.,2015,15934
Role Player,13,Langston Morris-Walker,6-5,216,Jr,30,29,75.9,94.2,19.6,22.3,42.6,46.4,4.3,10.9,10.9,14,0.3,2,2.5,3.3,29.7,53,76,0.697,55,139,0.396,36,117,0.308,485,NA,NA,NA,NA,NA,NA,NA,NA,354,NA,NA,418,NA,NA,NA,NA,NA,National Rank,Oregon St.,2015,15931
Limited Role,30,Olaf Schaftenaar,6-10,224,Jr,30,27,75.3,100.5,15.6,17.4,50,53.2,3,11.6,11.6,18.7,1.4,1,2.6,2.3,20.2,33,40,0.825,30,75,0.4,46,123,0.374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,499,NA,NA,NA,NA,446,National Rank,Oregon St.,2015,15936
Limited Role,14,Daniel Gomis,6-10,223,Jr,29,25,52.5,88.9,15.7,11.9,45.3,49.1,9.1,5.6,5.6,24.7,9.1,1.4,5.8,3.7,71.6,39,68,0.574,43,95,0.453,0,0,0,NA,NA,NA,NA,NA,NA,374,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,National Rank,Oregon St.,2015,20376
Limited Role,5,Cheikh N'diaye,7-0,230,So,28,4,18,85.9,12.9,11,63.3,60.6,6.8,1.1,1.1,34.6,9.7,0.6,7.4,2,26.7,3,8,0.375,19,30,0.633,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oregon St.,2015,20373
Benchwarmer,15,Tanner Sanders,6-4,201,Fr,20,1,8.9,68.5,14.4,14.1,39.5,39.5,3.5,10,10,33.6,0,2.4,5.2,1.3,0,0,0,0,3,7,0.429,3,12,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oregon St.,2015,27364
Benchwarmer,51,Dylan Livesay,6-3,195,Fr,17,1,5.2,79.1,8.4,11.4,33.3,33.3,0,9.7,9.7,12.2,0,0,1.9,1,0,0,0,0,0,2,0,2,7,0.286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oregon St.,2015,27367
Benchwarmer,52,Matt Dahlen,6-6,200,Fr,12,1,4.5,75.3,10,5.9,50,33.9,9.1,7.6,7.6,24,0,1.2,10.4,2.7,100,0,4,0,2,4,0.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oregon St.,2015,27368
Go-to Guys,2,T.J. Wallace,6-3,205,So,27,26,73.6,96.6,28.2,27.6,45.8,50.3,5.8,21.4,21.4,21.7,0,1.6,4.5,5,37.5,81,113,0.717,84,195,0.431,36,106,0.34,NA,NA,107,215,NA,NA,NA,NA,382,NA,NA,NA,NA,283,NA,NA,NA,NA,National Rank,Pacific,2015,20378
Significant Contributor,5,Dulani Robinson,5-9,165,Jr,28,3,60.7,102,23.8,26,44,49.1,2.6,22.1,22.1,17,0.4,2.1,2.8,4.1,30.3,57,71,0.803,34,100,0.34,46,134,0.343,NA,NA,48,337,NA,NA,NA,NA,344,NA,NA,NA,NA,NA,NA,233,NA,NA,National Rank,Pacific,2015,26491
Significant Contributor,12,Eric Thompson,6-8,240,Jr,28,25,58.1,101.7,20.3,17.2,48.6,52,11.1,8.7,8.7,18.4,4.3,1.2,6.4,5,68.2,60,101,0.594,72,148,0.486,0,0,0,NA,NA,NA,NA,NA,NA,182,415,NA,NA,26,NA,NA,278,NA,NA,NA,NA,National Rank,Pacific,2015,26492
Role Player,22,Ray Bowles,6-5,190,Fr,28,28,64.9,99.2,17,16,43.8,48.2,6.5,13.9,13.9,19.1,0.3,2.5,3.9,3.5,43.5,44,67,0.657,45,106,0.425,15,48,0.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494,NA,NA,415,NA,NA,NA,National Rank,Pacific,2015,26495
Role Player,24,David Taylor,6-3,180,So,28,24,61.4,99,19.1,22.6,47.1,49.7,2,13,13.6,18.5,0.2,1.2,3.3,2.6,16.6,27,34,0.794,32,83,0.386,43,122,0.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Pacific,2015,20384
Role Player,11,Gabriel Aguirre,6-10,250,Sr,24,13,52.4,97.2,19.5,17.3,50,52,5.8,8.1,8.1,19,0.8,0.4,3.6,4.9,67.2,50,90,0.556,67,134,0.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305,NA,NA,NA,NA,National Rank,Pacific,2015,20381
Role Player,3,Alec Kobre,6-2,185,Jr,28,4,42,111.3,16,21.2,50.8,54,1.2,6.4,6.4,11.9,0.3,0.8,4,2.4,16.7,20,22,0.909,10,22,0.455,38,110,0.345,NA,391,NA,NA,NA,NA,NA,NA,NA,141,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Pacific,2015,26489
Role Player,35,Sami Eleraky,7-0,245,So,20,14,30.1,82.5,16.4,10.8,50,47,8.7,5.7,5.7,26.6,7.9,0.2,5.3,4.6,102.1,19,49,0.388,24,48,0.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pacific,2015,26499
Limited Role,21,Jacob Lampkin,6-9,230,Fr,28,3,45.6,95.8,15,13.2,49.4,51.6,9.1,9.1,9.1,25.8,2.6,0.6,4.4,2.6,32.6,18,29,0.621,44,89,0.494,0,0,0,NA,NA,NA,NA,NA,NA,38,188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Pacific,2015,26494
Benchwarmer,15,D.J. Ursery,6-4,185,Fr,9,NA,4.5,71.5,18.7,24.1,34.4,34.4,2.2,9.1,9.1,20.4,0,2.5,7.8,1.6,0,0,0,0,4,11,0.364,1,5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pacific,2015,26493
Benchwarmer,33,Ilias Theodorou,6-7,200,Fr,9,NA,4,126,13.1,15.3,61.1,62.4,5.1,5,5,11,0,1.4,4.4,2.8,33.3,2,3,0.667,1,3,0.333,3,6,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pacific,2015,26498
Go-to Guys,11,Tony Hicks,6-2,180,Jr,26,25,63.6,93.1,31,32.3,47.9,52.5,2.2,24.4,24.4,23.7,0,1.9,4.3,4.8,33.2,73,94,0.777,71,167,0.425,43,116,0.371,NA,NA,24,33,NA,NA,NA,NA,273,NA,NA,NA,NA,34,NA,346,NA,488,National Rank,Penn,2015,15958
Significant Contributor,10,Darien Nelson-Henry,6-11,265,Jr,28,24,59.6,93.8,23.3,21.9,51.7,54.1,10,9.5,9.5,24.3,3.9,0.9,4.3,4.4,46.7,52,84,0.619,93,180,0.517,0,0,0,NA,NA,NA,NA,NA,NA,271,419,NA,NA,308,NA,NA,NA,NA,NA,NA,NA,National Rank,Penn,2015,15964
Significant Contributor,13,Dylan Jones,6-8,215,So,22,NA,13.7,84.6,22.1,17,46.9,50.7,11.7,3,3,27.9,3.2,2.5,10.1,5.3,81.2,15,26,0.577,15,32,0.469,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Penn,2015,20399
Role Player,2,Antonio Woods,6-1,180,Fr,28,15,79.1,93.6,19.9,20.3,42.8,46.4,1.7,27,27.1,21.1,0.3,1.4,2.5,3.1,29.9,45,66,0.682,60,138,0.435,23,83,0.277,363,NA,NA,NA,NA,NA,NA,NA,164,NA,NA,NA,437,NA,NA,NA,NA,NA,National Rank,Penn,2015,26511
Role Player,24,Matt Howard,6-4,185,So,28,24,65.4,102.3,18.1,19.8,51.7,55.1,4,8.4,8.4,17.6,1.2,2.4,2.9,3.5,40.2,50,72,0.694,67,126,0.532,17,53,0.321,NA,NA,NA,NA,473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,412,NA,National Rank,Penn,2015,20401
Role Player,23,Greg Louis,6-7,215,Sr,27,25,45.7,95.4,16,15.1,55.8,55.4,9.8,6.8,6.8,25.5,3.6,2,5.8,2.6,33.7,16,32,0.5,53,94,0.564,0,1,0,NA,NA,NA,NA,NA,NA,295,409,NA,NA,344,NA,NA,NA,NA,NA,218,NA,National Rank,Penn,2015,15962
Role Player,34,Sam Jones,6-7,175,Fr,28,4,40.4,110.8,18.2,27.1,57.3,57.4,2.3,7.2,7.2,11.5,1.4,1.4,3.1,1.7,4.6,4,7,0.571,10,33,0.303,51,118,0.432,NA,423,NA,248,NA,NA,NA,NA,NA,114,NA,NA,NA,NA,NA,NA,NA,79,National Rank,Penn,2015,26514
Role Player,22,Mike Auger,6-7,225,Fr,22,2,37.3,96.7,18.3,14,55.6,62,8.6,5.4,5.4,30.5,0.3,1.1,5.9,4.1,72.2,40,52,0.769,40,71,0.563,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Penn,2015,26513
Limited Role,3,Darnell Foreman,6-1,175,Fr,28,16,52.9,77.3,14.6,13,37.9,43.8,1.5,13,13.3,31.3,1.5,2.5,3,2.4,34.7,25,33,0.758,21,56,0.375,10,39,0.256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,439,NA,NA,NA,NA,NA,NA,National Rank,Penn,2015,26512
Limited Role,15,Camryn Crocker,6-3,170,Sr,26,1,25,85.7,13.4,11.3,44.9,47.1,2.8,17,17,30.2,1.3,1.8,3.8,2.3,35.9,8,14,0.571,7,20,0.35,7,19,0.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Penn,2015,13225
Benchwarmer,14,Matt Poplawski,5-10,180,So,17,3,8.8,77.4,18.3,19.8,37.5,40.7,0,10,10.9,21,0,1.3,3.2,3.4,37.5,5,9,0.556,3,6,0.5,4,18,0.222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Penn,2015,27332
Benchwarmer,40,Dan Dwyer,6-8,225,Fr,16,1,5.8,113.7,5.2,6.3,60,60,4,3.2,3.2,18.6,3.8,1,2.5,0.8,0,0,0,0,3,5,0.6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Penn,2015,26515
Go-to Guys,2,D.J. Newbill,6-4,210,Sr,34,34,91.4,108.9,29.8,31.2,50.6,55.1,3.4,21.7,21.7,14.6,0.6,2.1,2.3,5.5,38.3,157,207,0.758,182,375,0.485,61,165,0.37,24,NA,52,55,NA,496,NA,NA,364,434,NA,NA,321,147,NA,428,NA,498,National Rank,Penn St.,2015,10313
Significant Contributor,10,Brandon Taylor,6-6,225,Jr,32,25,62.3,90.9,21,24.9,46.3,47.2,3.8,7.5,7.5,18.5,3.2,1.2,3,2.2,10.2,19,30,0.633,55,133,0.414,54,161,0.335,NA,NA,NA,453,NA,NA,NA,29,NA,NA,411,NA,NA,NA,NA,NA,NA,NA,National Rank,Penn St.,2015,15952
Significant Contributor,13,Geno Thorpe,6-3,180,So,34,16,59.9,100.8,21.2,20.2,44.1,52.5,3.6,11,11.2,18.4,0.5,2.8,5,4.5,48.9,94,112,0.839,71,164,0.433,20,65,0.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308,NA,NA,NA,86,NA,NA,National Rank,Penn St.,2015,20407
Role Player,33,Shep Garner,6-1,185,Fr,34,32,70.9,102.4,19,21.3,46.7,49.9,2,16,16.7,15.7,0.2,2,2.8,2.7,20.3,46,58,0.793,45,111,0.405,59,175,0.337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Penn St.,2015,26519
Role Player,43,Ross Travis,6-7,235,Sr,34,27,61.3,92.1,16.1,15.1,48.3,46.5,9.5,6.4,6.4,19.7,0.7,1.6,3.7,2.8,32.6,19,57,0.333,80,161,0.497,3,14,0.214,NA,NA,NA,NA,NA,NA,341,242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Penn St.,2015,13221
Role Player,5,Donovon Jack,6-9,210,Jr,34,12,32.2,102.6,16.6,15.6,46.8,52.2,9.4,4.7,4.7,18.1,6.5,2,8.7,3.3,42.1,30,40,0.75,40,77,0.519,3,18,0.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Penn St.,2015,15949
Role Player,1,John Johnson,6-1,185,Sr,16,NA,23.9,110.2,19.3,17,51.3,57.2,2.1,14,14.6,16.2,0,2,2.4,5.1,71.4,39,55,0.709,20,42,0.476,13,35,0.371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Penn St.,2015,13249
Limited Role,0,Payton Banks,6-6,220,Fr,29,NA,18.3,76.9,14.4,15.3,38.7,40.4,2.8,1.5,1.5,20.2,0.9,1.7,3.8,2.6,30.2,8,16,0.5,4,14,0.286,11,39,0.282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Penn St.,2015,26516
Limited Role,44,Julian Moore,6-10,235,Fr,33,1,18.1,85.4,14.5,11.7,53.8,51.5,8.3,0.8,0.8,28.5,5.3,0.7,5.4,2.8,45,7,18,0.389,20,39,0.513,1,1,0.999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Penn St.,2015,20412
Limited Role,3,Devin Foster,6-2,205,Jr,19,NA,17.6,103.7,13.5,9.9,60.6,61.9,6.7,9.1,9.1,27.7,0.5,1.5,3.5,2.9,57.6,12,19,0.632,17,28,0.607,2,5,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Penn St.,2015,26517
Nearly Invisible,32,Jordan Dickerson,7-1,245,Jr,34,19,42.2,98.9,10.9,8.5,48.5,51.7,8.4,3,3,22.1,10,1,7.2,2.6,58.8,24,40,0.6,33,67,0.493,0,1,0,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,National Rank,Penn St.,2015,21398
Go-to Guys,5,Stacy Davis,6-6,235,Jr,31,25,80.5,104.6,28,25.9,49.3,56.9,8.9,15.1,15.1,19.1,3.7,1.8,2.9,6.2,56.4,153,189,0.81,144,285,0.505,14,50,0.28,308,NA,118,343,NA,344,405,214,NA,NA,332,NA,NA,54,129,2,NA,NA,National Rank,Pepperdine,2015,15965
Significant Contributor,3,Jeremy Major,5-10,175,So,31,28,72.7,93.2,21.5,20.4,45.2,48.3,2.6,27,27,21.3,0.8,3.3,3.8,3.8,36.6,55,87,0.632,58,137,0.423,33,101,0.327,NA,NA,NA,NA,NA,NA,NA,NA,173,NA,NA,127,NA,NA,NA,NA,NA,NA,National Rank,Pepperdine,2015,20416
Significant Contributor,21,Shawn Olden,6-3,175,Fr,29,27,66.4,97.1,20.3,19.7,45.7,51.8,3.2,14,14.2,19.2,0.8,2.2,2.8,4.3,48.1,75,101,0.743,45,100,0.45,34,110,0.309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286,NA,NA,NA,National Rank,Pepperdine,2015,26523
Significant Contributor,30,Lamond Murray,6-5,200,So,27,NA,40.2,94,22.1,24.5,46.8,50.4,5.5,12.5,12.5,18.9,1.9,1.8,3.7,3.2,22.2,28,35,0.8,71,151,0.47,2,7,0.286,NA,NA,NA,492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Pepperdine,2015,20422
Role Player,45,Jett Raines,6-7,215,Jr,31,31,71.5,107.1,19,22.9,51.1,54.8,6,4.5,4.5,11.5,2.5,1.3,3,3.4,28.6,58,75,0.773,116,224,0.518,12,38,0.316,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,NA,NA,NA,NA,NA,367,NA,NA,National Rank,Pepperdine,2015,15969
Role Player,11,Atif Russell,6-5,210,Jr,31,22,49.2,102.6,17,19.3,45.4,50.1,4.5,10.6,10.6,12.1,0.7,1.6,3.6,3.2,32.9,38,50,0.76,48,108,0.444,14,44,0.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,158,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Pepperdine,2015,15970
Role Player,0,Amadi Udenyi,6-0,195,So,21,8,43.7,97.1,18.4,16.4,46.1,49,1.8,34,34.7,23.9,0.2,1.9,2.5,2.8,28.7,22,33,0.667,17,58,0.293,24,57,0.421,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,467,NA,NA,NA,NA,NA,National Rank,Pepperdine,2015,20413
Limited Role,25,A.J. John,6-8,215,Fr,24,5,20.2,67.3,12.2,11.8,36.8,35.9,8,0.8,0.8,28.7,3,1,7.4,1.6,13.2,1,5,0.2,14,37,0.378,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pepperdine,2015,26526
Limited Role,20,A.J. Lapray,6-5,190,Fr,18,4,16.5,61.6,14.7,16.2,31.4,33.5,1.2,4.9,4.9,25,2.1,1.8,5.1,2.1,16.3,4,7,0.571,6,15,0.4,5,28,0.179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pepperdine,2015,26522
Nearly Invisible,12,David Jesperson,6-8,210,So,24,1,21.5,102.2,9.9,9.8,57.4,58.3,5.6,5.4,5.4,23.8,2,0,4.8,1.6,17.6,4,6,0.667,15,26,0.577,3,8,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pepperdine,2015,20418
Benchwarmer,1,Marley Biyendolo,6-3,180,Fr,20,NA,7.7,53.2,16.5,11.3,39.3,36.8,1.3,16,16.8,47.4,1.1,3.3,5.4,1.9,14.3,0,2,0,4,11,0.364,1,3,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pepperdine,2015,26520
Benchwarmer,22,Nate Gehring,6-10,225,Fr,12,4,7.3,95.4,7.4,5.9,42.9,50.3,4.1,8.5,8.5,28,1.2,3.5,1.3,1.4,28.6,2,2,0.999,3,7,0.429,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pepperdine,2015,26524
Benchwarmer,34,Jake Johnson,6-10,220,Jr,9,NA,3.4,52.4,4.3,1.8,0,0,3,8.7,8.7,34.9,5,0,8.6,1.3,100,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pepperdine,2015,26527
Significant Contributor,1,Jamel Artis,6-7,220,So,33,33,79.7,113.4,23.4,23.5,53,57.7,7.5,15.9,15.9,15.5,1.6,1.5,2.3,4.1,38.6,103,130,0.792,120,240,0.5,39,97,0.402,338,278,NA,NA,363,274,NA,477,NA,NA,NA,NA,331,NA,NA,273,NA,212,National Rank,Pittsburgh,2015,20424
Significant Contributor,2,Michael Young,6-9,235,So,33,33,78.1,118.3,21.6,21.2,53.2,57.2,11.7,9.1,9.1,10.2,2.9,1.3,3.3,4.7,53.4,110,159,0.692,151,282,0.535,5,16,0.312,399,14,NA,NA,35,314,135,492,NA,52,456,NA,NA,386,177,NA,39,NA,National Rank,Pittsburgh,2015,20425
Significant Contributor,3,Cameron Wright,6-5,205,Sr,26,25,54,94.9,22.3,22.7,47.1,47.9,1.8,22.5,22.5,17.5,1.9,3.3,3.3,3.5,30.3,34,67,0.507,98,202,0.485,4,19,0.211,NA,NA,NA,NA,NA,NA,NA,NA,328,NA,NA,144,NA,NA,NA,NA,NA,NA,National Rank,Pittsburgh,2015,13252
Significant Contributor,13,Josh Newkirk,6-1,185,So,33,4,50.4,92,21,20.8,43.1,45.7,1.4,25,25.3,21.7,0,1.5,4.2,2.7,21.2,27,40,0.675,50,118,0.424,21,71,0.296,NA,NA,NA,NA,NA,NA,NA,NA,236,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Pittsburgh,2015,20427
Role Player,0,James Robinson,6-3,200,Jr,33,33,83.4,107.4,18,16.2,41.8,49,1.5,29,29,17,0.8,2.1,2.9,3.2,39.8,80,97,0.825,63,154,0.409,26,90,0.289,191,NA,NA,NA,NA,NA,NA,NA,106,NA,NA,NA,NA,NA,NA,138,NA,NA,National Rank,Pittsburgh,2015,15977
