Role,Number,Player,Ht,Wt,Yr,G,S,Min.Pct,ORtg,Poss.Pct,Shots.Pct,eFG.Pct,TS.Pct,OR.Pct,DR.Pct,ARate,TORate,Blk.Pct,Stl.Pct,FCper40,FDper40,FTRate,FTM,FTA,FT.Pct,FGM_2,FGA_2,FG_2.Pct,FGM_3,FGA_3,FG_3.Pct,Min.Pct.Rk,ORtg.Rk,Poss.Pct.Rk,Shots.Pct.Rk,eFG.Pct.Rk,TS.Pct.Rk,OR.Pct.Rk,DR.Pct.Rk,ARate.Rk,TORate.Rk,Blk.Pct.Rk,Stl.Pct.Rk,FCper40.Rk,FDper40.Rk,FTRate.Rk,FT.Pct.Rk,FG_2.Pct.Rk,FG_3.Pct.Rk,NationalRank,Team,Year,PlayerId
Go-to Guys,0,Jaylen Franklin,6-2,195,Fr,26,21,71.4,97.3,30.8,29,50.5,54,2.8,21.2,21.2,18.3,0.5,3.1,3.8,7.5,64.1,120,193,0.622,140,274,0.511,8,27,0.296,NA,NA,25,112,NA,NA,NA,NA,36,NA,NA,114,NA,9,68,NA,NA,NA,National Rank,Abilene Christian,2016,30000
Significant Contributor,1,Jaren Lewis,6-6,210,Fr,27,9,53.2,108,21.4,23.8,53,56.6,5.8,13.4,13.4,14.4,2.7,2.5,3.7,4,34.2,47,63,0.746,72,142,0.507,17,42,0.405,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,458,345,NA,NA,NA,NA,NA,NA,National Rank,Abilene Christian,2016,30001
Significant Contributor,33,Duran Porter,6-8,240,Sr,27,26,50.9,105.5,20,20.1,58.4,60.3,7.2,7.5,7.5,19.2,4,1,5.9,4.2,45,44,67,0.657,87,149,0.584,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,291,NA,NA,NA,NA,NA,177,NA,National Rank,Abilene Christian,2016,25006
Significant Contributor,4,Jovan Crnic,6-5,220,Jr,27,12,50.1,86.5,23.4,22.1,45.3,50.2,1.3,22.7,22.7,27.6,0.6,1.8,4.2,3.5,27.9,37,45,0.822,28,76,0.368,30,85,0.353,NA,NA,NA,NA,NA,NA,NA,NA,302,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Abilene Christian,2016,30003
Significant Contributor,23,Hayden Howell,6-7,225,Fr,27,2,28,93,23.6,19.1,48.7,54,13.1,4.2,4.2,24.9,4.1,0.8,6.4,5.4,66.7,35,52,0.673,38,78,0.487,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Abilene Christian,2016,30005
Role Player,12,Austin Cooke,6-7,235,Sr,27,17,46,111,16.5,18.8,52,57,6.3,6.1,6.1,13.2,0.4,1,4.8,3.2,32.5,35,41,0.854,16,39,0.41,33,87,0.379,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,407,National Rank,Abilene Christian,2016,18638
Role Player,22,Drake Green,6-3,180,So,25,1,22.1,65,16.7,20.2,26.1,29.4,5.5,3.9,3.9,15.8,2.2,1.7,6,2.3,15.4,7,10,0.7,11,36,0.306,4,29,0.138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Abilene Christian,2016,25005
Role Player,15,Hayden Farguhar,6-7,230,Fr,26,NA,18.9,87.2,18.9,20.7,47.4,46.7,7,7.1,7.1,19.3,0.5,1.4,7,2.9,22.8,5,13,0.385,15,31,0.484,8,26,0.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Abilene Christian,2016,30004
Limited Role,3,Parker Wentz,5-9,170,Sr,27,25,73.9,108.1,12.7,16.2,56.3,58.8,0.8,5.4,5.4,14.1,0.1,2.3,2.9,2,17.7,26,31,0.839,16,43,0.372,55,132,0.417,NA,NA,NA,NA,189,229,NA,NA,NA,NA,NA,486,NA,NA,NA,NA,NA,126,National Rank,Abilene Christian,2016,18634
Limited Role,5,Jalen Little,5-11,170,Sr,23,21,60.8,103.1,15.6,13,47.4,53.5,1.3,29.4,29.4,24.5,0.3,2.3,3.9,2.8,39.1,37,45,0.822,23,55,0.418,21,60,0.35,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Abilene Christian,2016,27390
Limited Role,10,Isaiah Tripp,6-1,190,So,25,1,24.9,117.5,13.1,12.4,56.7,63.1,3.6,9.4,9.4,16.3,0,1.1,4.9,3.4,60,22,27,0.815,12,24,0.5,9,21,0.429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Abilene Christian,2016,25002
Major Contributor,41,Zach Moer,6-11,225,Sr,27,20,43,92.1,25.4,25.8,47.3,51.7,6.2,11.9,11.9,20.4,4.9,1.2,6.1,4.8,36.6,49,67,0.731,73,150,0.487,9,33,0.273,NA,NA,287,324,NA,NA,NA,NA,NA,NA,196,NA,NA,497,NA,NA,NA,NA,National Rank,Air Force,2016,18652
Significant Contributor,35,Hayden Graham,6-5,195,Jr,30,30,88.9,101.7,20.7,23,52.5,54.2,5,14.8,14.8,16.3,1.2,1.7,3.1,3.5,25.2,55,85,0.647,132,251,0.526,30,86,0.349,51,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Air Force,2016,18650
Significant Contributor,20,Trevor Lyons,6-3,190,So,20,20,53.2,95.8,23.6,22.5,42.9,49.2,1.6,18.9,18.9,14.4,0,2.4,2.3,6.4,67.5,87,133,0.654,56,141,0.397,19,56,0.339,NA,NA,NA,NA,NA,NA,NA,NA,483,NA,NA,404,24,8,NA,NA,NA,NA,National Rank,Air Force,2016,27401
Significant Contributor,15,Jacob Van,6-2,185,So,26,8,30.5,102.5,21.7,22.9,53.9,57.6,2.1,17,17,18.7,0,2.2,2.1,4.2,35.6,31,41,0.756,38,76,0.5,16,39,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Air Force,2016,27400
Significant Contributor,33,Frank Toohey,6-7,215,So,24,9,28.3,112,20.2,16.1,56.7,61.7,11.5,8.9,8.9,18.4,1.9,0.7,7,5.8,85.3,45,64,0.703,32,56,0.571,7,19,0.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Air Force,2016,25017
Significant Contributor,11,Joe Tuss,6-8,225,Jr,28,2,26.4,73.2,20.1,22.5,32.1,34.7,4.2,10.8,10.8,15.2,0.4,1.1,5,3.5,27.6,14,27,0.519,18,56,0.321,9,42,0.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Air Force,2016,18645
Significant Contributor,22,Pervis Louder,6-2,175,Fr,16,2,15.4,91.5,21.3,18.9,49,53.4,4.8,10.4,10.4,23.3,0,2.8,6.2,4.9,56.2,18,27,0.667,16,34,0.471,5,14,0.357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Air Force,2016,30015
Role Player,5,Zach Kocur,6-3,200,Jr,30,30,75,92.2,18.7,20,49,51.5,2.1,14,14,21.1,0,2.2,3,3,23.5,41,58,0.707,40,98,0.408,54,149,0.362,NA,NA,NA,NA,NA,NA,NA,365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Air Force,2016,18643
Role Player,24,Dezmond James,6-4,220,So,30,1,30.4,74.5,17.5,18.4,34.8,37.8,2.4,10.9,10.9,18.8,0.4,1.4,3,3.3,31.5,16,29,0.552,23,61,0.377,6,31,0.194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Air Force,2016,27402
Limited Role,2,CJ Siples,6-3,180,So,30,12,55.8,108.5,15.9,14.2,59.5,61.5,1.5,20.6,20.6,21,1.6,2.5,3.9,3.7,51.9,45,68,0.662,48,90,0.533,20,41,0.488,NA,NA,NA,NA,NA,NA,NA,NA,391,NA,NA,358,NA,NA,NA,NA,477,NA,National Rank,Air Force,2016,27397
Limited Role,25,Kyle Broekhuis,6-7,205,Jr,29,13,37.8,90.5,13.5,11.9,45.3,49.7,5.4,7.7,7.7,23.3,0.6,0.8,3.9,3,47.3,23,35,0.657,20,45,0.444,9,29,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Air Force,2016,27403
Benchwarmer,32,Ryan Manning,6-6,200,So,5,3,8.5,95,19.9,23.5,33.3,41.6,7.6,12,12.1,8.4,5.2,0.6,3.1,3.6,27.3,9,9,0.999,8,19,0.421,2,14,0.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Air Force,2016,27405
Benchwarmer,1,Dane Norman,6-7,175,Fr,13,NA,2.6,109.6,17.9,20.8,61.1,59.6,7.1,0,0,10.2,0,0,3.8,4.3,44.4,2,4,0.5,4,5,0.8,1,4,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Air Force,2016,30009
Benchwarmer,4,Danny Hummer,6-0,175,Fr,8,NA,2.6,91.2,19,16.2,42.9,50.3,3.5,24,24.6,28.7,0,1.8,10,3,28.6,2,2,0.999,0,0,0,2,7,0.286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Air Force,2016,30011
Major Contributor,55,Antino Jackson,5-11,160,So,34,33,71.6,100.8,24.6,24.9,46.9,50.4,1.9,23,23.6,18.4,0.1,2.4,3.2,3.5,21.6,64,79,0.81,69,170,0.406,68,195,0.349,NA,NA,384,443,NA,NA,NA,NA,268,NA,NA,428,NA,NA,NA,234,NA,NA,National Rank,Akron,2016,27414
Major Contributor,23,Isaiah Johnson,6-10,295,Jr,34,9,63.4,116.2,26.6,22.9,58.3,59.5,11.2,14,14,13.4,5,1.1,3.7,7,68.6,122,203,0.601,171,293,0.584,1,3,0.333,NA,26,172,NA,123,195,148,2,NA,395,186,NA,NA,31,42,NA,18,NA,National Rank,Akron,2016,18570
Major Contributor,35,Pat Forsythe,6-11,245,Sr,21,18,30,98.3,24.2,23.8,49.3,52.3,8.3,6.3,6.3,17.6,7.6,2.1,4.9,4.4,34.9,34,51,0.667,72,145,0.497,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Akron,2016,14231
Significant Contributor,2,Kwan Cheatham,6-10,235,Jr,34,33,56,99,20,19.9,45.4,47.9,6.2,13.5,13.5,16.8,4.3,0.6,4.6,3.2,25.9,38,59,0.644,48,119,0.403,37,109,0.339,NA,NA,NA,NA,NA,NA,NA,491,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,National Rank,Akron,2016,18566
Role Player,14,Noah Robotham,6-1,165,So,29,28,67.5,116.7,16.2,15.9,54.3,57,1.5,21,21.5,16,0.3,2.1,2.3,2.7,25.6,42,56,0.75,35,79,0.443,56,140,0.4,NA,241,NA,NA,297,365,NA,NA,349,NA,NA,NA,195,NA,NA,NA,NA,233,National Rank,Akron,2016,27412
Role Player,21,Reggie McAdams,6-7,215,Sr,34,34,66.3,121.8,17.9,21.2,58.7,60.5,4.3,6.5,6.5,8.6,1,1.6,3,3.1,24.7,51,71,0.718,26,54,0.481,95,233,0.408,NA,83,NA,NA,104,147,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,18,National Rank,Akron,2016,14236
